Souce,Sink,Jaccard,Resource_alloc,Adamic_adar,Preferential_attachment,Common Neighbours,CN Sound-Hopcroft,Resoruce Alloc Index,Within Inner Cluster
4066935,3061931,0.0480225988700565,0.021706573361566398,2.4619263999462904,33858,17,34,0.021706573361566398,17000.0
2912103,2616761,0.0,0,0,154,0,0,0,0.0
1451983,4398710,0.0,0,0,981,0,0,0,0.0
1760195,3815591,0.0,0,0,16896,0,0,0,0.0
1268923,4185459,0.006535947712418301,3.0217507945550867e-05,0.17923048100710673,4395,2,4,3.0217507945550867e-05,2000.0
3584579,4561007,0.0,0,0,10800,0,0,0,0.0
3210823,4593452,0.0,0,0,184,0,0,0,0.0
2679215,4079576,0.0,0,0,262,0,0,0,0.0
3308965,1499488,0.023622047244094488,0.021042435665855126,0.5973811002660263,504,3,6,0.021042435665855126,3000.0
1308257,1360090,0.0,0,0,13916,0,0,0,0.0
4556619,524247,0.006134969325153374,0.0005361930294906167,0.1327842028094614,6363,1,2,0.0005361930294906167,1000.0
3464435,3158801,0.010050251256281407,4.0318604792745015e-05,0.18288979263923655,5678,2,4,4.0318604792745015e-05,2000.0
4834181,1615948,0.0,0,0,9,0,0,0,0.0
4548696,2910685,0.011204481792717087,0.00044099168323266614,0.4059008051259254,11988,4,8,0.00044099168323266614,4000.0
1486569,380005,0.016666666666666666,0.01693283497564843,0.41327824233896154,805,2,4,0.01693283497564843,2000.0
1221273,4569835,0.0,0,0,678,0,0,0,0.0
1504438,1269021,0.004487658937920718,0.0004025094897457723,0.5691311241627259,15972,6,12,0.0004025094897457723,6000.0
273892,4626132,0.001644736842105263,1.4515684196774615e-05,0.0897643439842049,9488,1,2,1.4515684196774615e-05,1000.0
4312824,3833152,0.0006082725060827251,1.7926089043228703e-05,0.16469639886686083,158809,2,4,1.7926089043228703e-05,2000.0
2240718,1337977,0.0,0,0,378,0,0,0,0.0
1187945,4097285,0.005342399222923749,0.00011763409495546383,0.9479297476772166,49104,11,22,0.00011763409495546383,11000.0
1628691,4570236,0.08695652173913043,0.010557717250324256,0.3797856711746563,66,2,4,0.010557717250324256,2000.0
3764155,1080529,0.0003238341968911917,2.496984890744426e-06,0.07751681639600151,18498,1,2,2.496984890744426e-06,1000.0
2259251,4196528,0.013888888888888888,1.3112054304884109e-06,0.07383035914027619,1222,1,2,1.3112054304884109e-06,1000.0
2299390,1491019,0.0,0,0,129,0,0,0,0.0
1049492,398291,0.006224066390041493,0.0330282311319058,3.3984857558091726,107856,24,48,0.0330282311319058,24000.0
233391,2965375,0.0,0,0,2769,0,0,0,0.0
717673,3995418,0.048295454545454544,0.07171074576479057,2.9944041889773807,11088,17,34,0.07171074576479057,17000.0
2941407,2964315,0.005825242718446602,0.0025732278492844795,0.4239643277525639,6565,3,6,0.0025732278492844795,3000.0
682761,1558128,0.006622516556291391,0.00202020202020202,0.161171841453854,1152,1,2,0.00202020202020202,1000.0
4352101,697201,0.004016064257028112,2.3414729162709914e-05,0.17513608475689557,15844,2,4,2.3414729162709914e-05,2000.0
4239933,2533625,0.0,0,0,780,0,0,0,0.0
1068581,2394046,0.041666666666666664,0.015833770238203253,1.0871094453459822,3624,7,14,0.015833770238203253,7000.0
1176065,3366522,0.004132231404958678,6.367317831036854e-06,0.08358176452866961,482,1,2,6.367317831036854e-06,1000.0
2913818,4272458,0.009760425909494233,0.3026522935300708,2.7754973518662513,55437,11,22,0.3026522935300708,11000.0
4159234,597760,0.0,0,0,6318,0,0,0,0.0
4818958,708203,0.0,0,0,50779,0,0,0,0.0
3192626,1092178,0.001358695652173913,0.002638522427440633,0.1684200256571097,2932,1,2,0.002638522427440633,1000.0
3438286,4629375,0.004966887417218543,0.00026265046449440557,0.27509042180695503,80982,3,6,0.00026265046449440557,3000.0
879908,4254453,0.0,0,0,78540,0,0,0,0.0
1954387,610672,0.0,0,0,325,0,0,0,0.0
1452,3373263,0.0,0,0,598,0,0,0,0.0
4207021,606980,0.0,0,0,576,0,0,0,0.0
1413126,2746611,0.0,0,0,1950,0,0,0,0.0
3149884,128838,0.0,0,0,725,0,0,0,0.0
2598830,299664,0.0,0,0,6952,0,0,0,0.0
3017206,948009,0.0009019165727170237,0.00028698942877801106,0.7413203600408975,212496,8,16,0.00028698942877801106,8000.0
970600,2125683,0.004484304932735426,8.10348268327962e-05,0.2757555629931562,25280,3,6,8.10348268327962e-05,3000.0
1211741,4121054,0.0,0,0,145,0,0,0,0.0
2835234,570107,0.028268551236749116,0.07853507402960513,2.9009078372408275,9056,16,32,0.07853507402960513,16000.0
675370,1471569,0.013888888888888888,0.0005711022272986865,0.13390569389867146,576,1,2,0.0005711022272986865,1000.0
4610268,1275066,0.0,0,0,147,0,0,0,0.0
1584806,1092555,0.0,0,0,3928,0,0,0,0.0
2904717,762869,0.0,0,0,115,0,0,0,0.0
3892708,1170664,0.04985337243401759,0.19322688006262068,3.3829261783826343,28320,17,34,0.19322688006262068,17000.0
3976780,1552898,0.015151515151515152,0.0029411764705882353,0.17155761360662464,966,1,2,0.0029411764705882353,1000.0
1808958,3153165,0.0028363047001620746,0.0009798041293760397,1.3806369206536393,88776,14,28,0.0009798041293760397,14000.0
3293844,282738,0.0,0,0,59670,0,0,0,0.0
2027803,2619844,0.0010775862068965517,2.846894038603883e-05,0.09554112551923973,4620,1,2,2.846894038603883e-05,1000.0
250137,2976917,0.0,0,0,1011,0,0,0,0.0
4418160,3626136,0.02040212891780012,0.01151309694474321,7.353224779270908,820858,69,138,0.01151309694474321,69000.0
3372601,3785031,0.0,0,0,969,0,0,0,0.0
3318630,701503,0.13268156424581007,1.0761864073564271,19.722404525474918,144690,95,190,1.0761864073564271,95000.0
3961269,303000,0.005813953488372093,1.0126479731850816e-05,0.08695382383195438,676,1,2,1.0126479731850816e-05,1000.0
1978642,1969680,0.03636363636363636,0.0038104593921963717,0.9492837073669328,8640,8,16,0.0038104593921963717,8000.0
1285540,3833101,0.0,0,0,90,0,0,0,0.0
4399173,2631408,0.003484320557491289,2.690551589981462e-06,0.07796806287802142,20732,1,2,2.690551589981462e-06,1000.0
1225417,3677077,0.0,0,0,56,0,0,0,0.0
1917370,970119,0.0,0,0,13970,0,0,0,0.0
716749,4720136,0.0,0,0,1108,0,0,0,0.0
2164938,2616090,0.0,0,0,2236,0,0,0,0.0
4021250,1378011,0.016355737285969844,0.0020240956651194405,6.01947932735073,751822,64,128,0.0020240956651194405,64000.0
1898939,2124762,0.0,0,0,576,0,0,0,0.0
725231,2353568,0.0,0,0,5764,0,0,0,0.0
1072647,2289244,0.0,0,0,3122,0,0,0,0.0
3316884,1440533,0.0,0,0,3100,0,0,0,0.0
2308616,4597182,0.007352941176470588,7.989773090444231e-05,0.10599100251838153,4420,1,2,7.989773090444231e-05,1000.0
2468610,1173627,0.0,0,0,6958,0,0,0,0.0
4280660,4011543,0.0,0,0,6000,0,0,0,0.0
4358480,2619379,3.4904826173965656e-05,0.012428526144687393,0.5405553164184242,3092940,3,6,0.012428526144687393,3000.0
4247587,4266094,0.008875739644970414,0.0021753554005735113,1.327901645507487,55524,12,24,0.0021753554005735113,12000.0
1362833,4644467,0.036458333333333336,0.030367922597695652,1.2800502718708067,9594,7,14,0.030367922597695652,7000.0
4849080,384166,0.0,0,0,37911,0,0,0,0.0
2933517,1722935,0.005319148936170213,9.30017991100083e-05,0.2844754233542789,59202,3,6,9.30017991100083e-05,3000.0
251110,4829418,0.0,0,0,556,0,0,0,0.0
3046801,4326881,0.0,0,0,2586,0,0,0,0.0
3300747,409240,0.0,0,0,3120,0,0,0,0.0
2205989,736972,0.01088646967340591,0.00027778399434630243,0.6590367717902579,104664,7,14,0.00027778399434630243,7000.0
4759196,2959134,0.0,0,0,764,0,0,0,0.0
352777,1582441,0.030821917808219176,0.012802960592540389,1.2524189260221206,22050,9,18,0.012802960592540389,9000.0
4732444,4677915,0.0010695187165775401,6.612881893929374e-05,0.10390791521820573,9260,1,2,6.612881893929374e-05,1000.0
1450478,3800540,0.0,0,0,435,0,0,0,0.0
3345046,4255985,0.0,0,0,30603,0,0,0,0.0
807609,2070084,0.12761506276150628,0.2299593947307815,10.15799085324613,70468,61,122,0.2299593947307815,61000.0
1893341,2401643,0.002421307506053269,0.0008267847460098256,0.25618670572385016,165920,2,4,0.0008267847460098256,2000.0
3968198,1413750,0.029914529914529916,0.0027786260994755395,0.831814692995273,5208,7,14,0.0027786260994755395,7000.0
3502346,4395778,0.026124818577648767,0.1070280300895701,2.718494950693196,119706,18,36,0.1070280300895701,18000.0
3424526,865480,0.011799410029498525,4.912596623821325e-05,0.3531926950243577,18070,4,8,4.912596623821325e-05,4000.0
3997092,847152,0.0,0,0,500,0,0,0,0.0
871619,88771,0.0007374631268436578,0.009708737864077669,0.21576234609177827,1356,1,2,0.009708737864077669,1000.0
3591727,4128045,0.0003763643206624012,1.1426482014717308e-05,0.08787672930771424,52760,1,2,1.1426482014717308e-05,1000.0
812874,2576794,0.0,0,0,88,0,0,0,0.0
2967237,819090,0.002621231979030144,0.001743516115375412,0.28343388571241845,48650,2,4,0.001743516115375412,2000.0
2683846,1765869,0.0,0,0,7209,0,0,0,0.0
3933860,4187117,0.0,0,0,48,0,0,0,0.0
3755255,3173162,0.013937282229965157,0.008387507554081564,1.151343964919652,7397,8,16,0.008387507554081564,8000.0
4479676,2054407,0.0,0,0,2726,0,0,0,0.0
1092129,4740893,0.01747311827956989,0.0027710711508719277,3.816306470318887,241808,39,78,0.0027710711508719277,39000.0
2978353,487236,0.0,0,0,280440,0,0,0,0.0
2831459,3748022,0.00022114108801415304,0.0006858710562414266,0.13727173419935224,72112,1,2,0.0006858710562414266,1000.0
1861711,3429791,0.2982456140350877,0.2716886824952138,3.9340568157774407,1344,17,34,0.2716886824952138,17000.0
128268,3306286,0.0,0,0,1975,0,0,0,0.0
4447307,3657540,0.0018018018018018018,1.3112054304884109e-06,0.07383035914027619,20640,1,2,1.3112054304884109e-06,1000.0
4583130,4195270,0.025477707006369428,0.01605454033507556,1.1949157498038505,6877,8,16,0.01605454033507556,8000.0
1903802,3756910,0.047378395451674035,0.12808464192754937,11.014445190374861,291600,75,150,0.12808464192754937,75000.0
1226964,4506897,0.007228915662650603,4.014620963083873e-05,0.2647293711741101,35760,3,6,4.014620963083873e-05,3000.0
4122877,478112,0.009569377990430622,0.001327152229214085,0.27261326529553365,11040,2,4,0.001327152229214085,2000.0
3531100,4818685,0.000847457627118644,0.00040584415584415587,0.1280484933017984,2358,1,2,0.00040584415584415587,1000.0
4722544,1565469,0.0028735632183908046,0.0033730816332740794,0.5768221023290833,122056,5,10,0.0033730816332740794,5000.0
492776,2057832,0.024691358024691357,0.144055967656669,1.5948908917219453,2618,6,12,0.144055967656669,6000.0
202406,1370056,0.0,0,0,396,0,0,0,0.0
739365,4478927,0.0,0,0,13375,0,0,0,0.0
3130360,3381180,0.0,0,0,601,0,0,0,0.0
3971343,774221,0.0,0,0,408,0,0,0,0.0
1639225,497594,0.06666666666666667,0.5254042333495337,5.307770594435926,20828,21,42,0.5254042333495337,21000.0
3080878,3107755,0.0,0,0,16287,0,0,0,0.0
314720,466302,0.010752688172043012,0.004343120647468474,0.3261024827270946,6627,2,4,0.004343120647468474,2000.0
4074945,67911,0.0,0,0,1736,0,0,0,0.0
4627005,3010945,0.010230179028132993,0.00031246880802022266,0.396993452244198,22494,4,8,0.00031246880802022266,4000.0
3763328,2178305,0.0011753643629525152,0.0006822402300308205,0.9723913312841747,2497056,10,20,0.0006822402300308205,10000.0
265346,3088232,0.1008318628686665,0.8092919082974681,58.61628507760274,3896250,400,800,0.8092919082974681,400000.0
3446384,679574,0.0718232044198895,0.10773667175087075,4.2923200270462125,29892,26,52,0.10773667175087075,26000.0
887938,3994705,0.0,0,0,143,0,0,0,0.0
3223920,2516690,0.00023526643924244207,0.06250131120543048,0.43450411936251704,1104972,2,4,0.06250131120543048,2000.0
4858799,4350911,0.0014124293785310734,1.3112054304884109e-06,0.07383035914027619,6300,1,2,1.3112054304884109e-06,1000.0
4510458,1127255,0.034220532319391636,0.033180548837657406,1.5499978113819548,18460,9,18,0.033180548837657406,9000.0
2270094,2546813,0.0,0,0,1008,0,0,0,0.0
4060750,2393523,0.018726591760299626,0.00017954403226060433,0.4801612255154852,17200,5,10,0.00017954403226060433,5000.0
4282575,3861442,0.0,0,0,1287,0,0,0,0.0
3251045,3297002,0.018612521150592216,0.00011396041134148049,0.9497483271394278,17701,11,22,0.00011396041134148049,11000.0
3031208,664506,0.19101123595505617,0.13127585781172163,3.4016971600798525,2640,17,34,0.13127585781172163,17000.0
3434262,3173953,0.0,0,0,2128,0,0,0,0.0
2226291,4082571,0.0,0,0,312,0,0,0,0.0
2032980,4096612,3.496606946413154e-05,0.04391078096163585,1.9333287372249124,48688901,13,26,0.04391078096163585,13000.0
4143745,683678,0.0,0,0,16,0,0,0,0.0
2220133,979255,0.013221153846153846,0.07953128000672416,3.2922312733097323,639360,22,44,0.07953128000672416,22000.0
552690,1513515,0.007547169811320755,6.170769634869069e-05,0.517319200337917,15620,6,12,6.170769634869069e-05,6000.0
2089216,4666032,0.0,0,0,3213,0,0,0,0.0
734968,4266986,0.0,0,0,458,0,0,0,0.0
748396,3222295,0.0,0,0,2190,0,0,0,0.0
3473274,4010152,0.011310084825636193,0.006877337536748001,1.469169950140627,188292,12,24,0.006877337536748001,12000.0
401726,1700117,0.15333333333333332,0.1653549722199026,4.468310376318116,4620,23,46,0.1653549722199026,23000.0
4205304,4326349,0.00149812734082397,0.00033531254143583247,0.19876218439013305,263280,2,4,0.00033531254143583247,2000.0
713973,3737538,0.0,0,0,16,0,0,0,0.0
268979,3902256,0.0,0,0,2416,0,0,0,0.0
1774406,2445713,0.0040650406504065045,0.00026191723415400735,0.12124912785264198,12172,1,2,0.00026191723415400735,1000.0
1566271,3727886,0.0,0,0,3840,0,0,0,0.0
1747009,542316,0.02857142857142857,0.01167636962750324,0.6542606919056193,5184,4,8,0.01167636962750324,4000.0
3760607,1428975,0.0,0,0,620,0,0,0,0.0
2062066,3937192,0.0011737089201877935,0.00010448229025180232,0.1090929762378296,43890,1,2,0.00010448229025180232,1000.0
2469227,2769934,0.0,0,0,903,0,0,0,0.0
463854,2442529,0.023952095808383235,0.0018167918481056893,3.0619701967383377,134927,32,64,0.0018167918481056893,32000.0
3369814,1205255,0.0,0,0,96,0,0,0,0.0
268091,1807947,0.0,0,0,567,0,0,0,0.0
3561896,257577,0.013259668508287293,0.004490189258493003,1.381371955473597,83842,12,24,0.004490189258493003,12000.0
4181239,2507601,0.0,0,0,2166,0,0,0,0.0
745210,3851609,0.0035335689045936395,0.00072992700729927,0.13845494764519664,564,1,2,0.00072992700729927,1000.0
4247950,4173475,0.003787878787878788,0.00145985401459854,0.15315298723678528,8626,1,2,0.00145985401459854,1000.0
4611286,3527826,0.0,0,0,5776,0,0,0,0.0
3094990,3311965,0.0002352387673488591,5.399276496949409e-05,0.1017639715703464,8500,1,2,5.399276496949409e-05,1000.0
4459514,1633484,0.0,0,0,11880,0,0,0,0.0
2814285,4198583,0.005927682276229994,0.0014472253606117446,1.9772288236502102,206584,20,40,0.0014472253606117446,20000.0
2152778,2815618,0.0024752475247524753,0.0002070014606936595,0.9072320681155194,603725,10,20,0.0002070014606936595,10000.0
9202,1609289,0.019672131147540985,0.002310459565645689,0.6732794041679269,6888,6,12,0.002310459565645689,6000.0
2858107,3025604,0.004987531172069825,0.0003809966089377496,0.7608349583445201,156832,8,16,0.0003809966089377496,8000.0
3881850,3284336,0.0,0,0,141,0,0,0,0.0
1200874,703387,0.0,0,0,1350,0,0,0,0.0
1730864,4776931,0.014705882352941176,0.0035727087550965213,0.9771226967585388,5420,8,16,0.0035727087550965213,8000.0
1976020,3906437,0.001454192922927775,0.0024719461113249467,0.41267608495098684,18513,3,6,0.0024719461113249467,3000.0
3478937,4411245,0.012605042016806723,0.007208822480013452,1.1856703214332185,72842,9,18,0.007208822480013452,9000.0
2606468,2151625,0.0,0,0,3496,0,0,0,0.0
810847,3601552,0.0,0,0,65,0,0,0,0.0
2518054,3994251,0.008333333333333333,0.001994733034227229,1.090274383628765,33096,10,20,0.001994733034227229,10000.0
4730476,3723065,0.023391812865497075,0.030235426635981118,3.445722880258131,45225,24,48,0.030235426635981118,24000.0
2675276,1802531,0.007874015748031496,1.3112054304884109e-06,0.07383035914027619,4080,1,2,1.3112054304884109e-06,1000.0
274343,996371,0.0011074197120708748,0.00028818443804034583,0.12267063983611454,204304,1,2,0.00028818443804034583,1000.0
3650803,3477517,0.0037359900373599006,0.0010759889676883955,0.3737380049390555,107184,3,6,0.0010759889676883955,3000.0
1159131,3007594,0.02214022140221402,0.009221872530970667,0.8680908976601598,19170,6,12,0.009221872530970667,6000.0
4660393,1063328,0.0021321961620469083,0.0004100041000410004,0.12821592138496524,5049,1,2,0.0004100041000410004,1000.0
1430292,3755407,0.0,0,0,16588,0,0,0,0.0
4855215,3292438,0.0006640106241699867,0.0004987531172069825,0.13152012084559367,138082,1,2,0.0004987531172069825,1000.0
155341,4215650,0.0005518763796909492,0.00641025641025641,0.19802544836217253,3622,1,2,0.00641025641025641,1000.0
4791237,668241,0.0038503850385038503,0.0031704123879003204,0.9061008773114556,53850,7,14,0.0031704123879003204,7000.0
504848,1473701,0.003419972640218878,0.0037855461844846414,0.6319632396715503,17460,5,10,0.0037855461844846414,5000.0
812688,440093,0.043478260869565216,0.5,1.4426950408889634,128,1,2,0.5,1000.0
1218819,4522612,0.0,0,0,36,0,0,0,0.0
904699,3825480,0.007462686567164179,9.689993690130302e-06,0.15937496893204023,2600,2,4,9.689993690130302e-06,2000.0
3371729,3273144,0.0022363026462914647,0.005377422140234942,0.7618422500478366,1676998,6,12,0.005377422140234942,6000.0
2518902,2524567,0.0029354207436399216,6.498741911214299e-06,0.22931523841429913,15150,3,6,6.498741911214299e-06,3000.0
2608048,891969,0.0,0,0,1392,0,0,0,0.0
133167,3827835,0.0009009009009009009,0.0005235602094240838,0.13236515246644895,100188,1,2,0.0005235602094240838,1000.0
1735998,2685390,0.0038461538461538464,2.426477724934485e-06,0.07734508450738445,518,1,2,2.426477724934485e-06,1000.0
1851023,2661301,0.0010649627263045794,0.0005197505197505198,0.1322373216503074,168459,1,2,0.0005197505197505198,1000.0
4223007,4651979,0.01949317738791423,0.010320292315383953,4.607788298442565,141540,40,80,0.010320292315383953,40000.0
2978385,4096612,8.869274950211116e-05,0.7153891104258244,7.3062475196527705,160933543,33,66,0.7153891104258244,33000.0
2982118,2890172,0.01835372636262514,0.0006320505599054632,2.999047669844505,87318,33,66,0.0006320505599054632,33000.0
1985096,3281495,0.0,0,0,6726,0,0,0,0.0
2872865,772280,0.0,0,0,28268,0,0,0,0.0
1730546,2700195,0.0,0,0,1599,0,0,0,0.0
3759171,3267798,0.0,0,0,19028,0,0,0,0.0
1474194,1736248,0.029914529914529916,0.044108146335245166,2.2720385123670392,30192,14,28,0.044108146335245166,14000.0
136049,1205898,0.0,0,0,21488,0,0,0,0.0
779856,2791664,0.0,0,0,9070,0,0,0,0.0
2976069,2589511,0.013435700575815739,0.3297814077266845,1.9818451797410424,58247,7,14,0.3297814077266845,7000.0
56121,3118599,0.0,0,0,540,0,0,0,0.0
752326,4027234,0.006097560975609756,0.00020665426741062204,0.11786249250763721,6156,1,2,0.00020665426741062204,1000.0
1129405,1073098,0.0,0,0,264,0,0,0,0.0
4219582,352759,0.006993006993006993,0.0007336757153338225,0.13855321617185712,560,1,2,0.0007336757153338225,1000.0
67800,1774334,0.019801980198019802,0.18336111457955817,6.297218304910356,1043739,40,80,0.18336111457955817,40000.0
1562061,3275980,0.0,0,0,490,0,0,0,0.0
4469172,3056997,0.010624169986719787,0.002305740423239717,0.8643345928949198,102960,8,16,0.002305740423239717,8000.0
1632644,2747148,0.010526315789473684,0.0031323444608248687,0.42173085551644546,11711,3,6,0.0031323444608248687,3000.0
2103452,2394094,0.0,0,0,612,0,0,0,0.0
1792282,1275575,0.0,0,0,286,0,0,0,0.0
2337068,2777919,0.017543859649122806,0.08043107042024884,5.087689421385739,865104,37,74,0.08043107042024884,37000.0
383188,487074,0.0,0,0,438,0,0,0,0.0
3624273,1694426,0.002136752136752137,8.523292724957676e-05,0.1981541124240639,8361,2,4,8.523292724957676e-05,2000.0
1927607,3784976,0.0036496350364963502,9.839614287119945e-05,0.10838335551172021,18864,1,2,9.839614287119945e-05,1000.0
2564846,3871166,0.0,0,0,176,0,0,0,0.0
469289,3658913,0.004296455424274973,0.011460557000425444,0.6572365107693581,23634,4,8,0.011460557000425444,4000.0
3579512,3070342,0.0,0,0,1596,0,0,0,0.0
3609789,1916723,0.10795454545454546,0.343685628701966,4.159141580728656,8450,19,38,0.343685628701966,19000.0
1005255,2558769,0.003355704697986577,0.001184834123222749,0.148408632900785,22140,1,2,0.001184834123222749,1000.0
4820881,4005729,0.0,0,0,19380,0,0,0,0.0
2666350,3968888,0.017015706806282723,0.0017264426379833787,2.523045913639967,603648,26,52,0.0017264426379833787,26000.0
979653,1836007,0.0018188432157148053,0.10110235690808843,1.0759771977990813,902120,5,10,0.10110235690808843,5000.0
3156444,3459373,0.005847953216374269,8.422967748456491e-06,0.08558311129886607,6307,1,2,8.422967748456491e-06,1000.0
3454223,3088232,0.00392156862745098,0.007944914229637492,1.608503286023332,657687,13,26,0.007944914229637492,13000.0
1691726,1990675,0.0,0,0,14,0,0,0,0.0
1938140,1764317,0.0,0,0,11236,0,0,0,0.0
2920273,123591,0.0,0,0,1140,0,0,0,0.0
4778699,1201096,0.0,0,0,1356,0,0,0,0.0
267534,1380378,0.0,0,0,768,0,0,0,0.0
1135603,2685283,0.0023943902856165553,0.10795878626418173,2.398867453121285,244398,14,28,0.10795878626418173,14000.0
4743153,535280,0.0036101083032490976,2.690551589981462e-06,0.07796806287802142,16920,1,2,2.690551589981462e-06,1000.0
4164647,4571277,0.010502625656414103,0.0029675722662177192,1.4613762015901115,100172,14,28,0.0029675722662177192,14000.0
3251800,3853574,0.009752438109527382,0.011969394460357403,1.6538265773836762,421600,13,26,0.011969394460357403,13000.0
142496,2824480,0.0,0,0,13920,0,0,0,0.0
1353165,2287915,0.008888888888888889,0.015832696116456657,0.5766934307359185,10725,4,8,0.015832696116456657,4000.0
4721192,3288243,0.11518324607329843,0.8378580635647307,6.228874877599003,10790,22,44,0.8378580635647307,22000.0
148935,1140025,0.16541353383458646,0.2768300322101299,4.672643992452415,5194,22,44,0.2768300322101299,22000.0
754986,4625985,0.0004201680672268908,1.3112054304884109e-06,0.07383035914027619,513840,1,2,1.3112054304884109e-06,1000.0
3100893,2493630,0.0,0,0,4940,0,0,0,0.0
1456698,2760565,0.0,0,0,1690,0,0,0,0.0
3167544,3065172,0.015416238437821172,0.0011568488011220687,1.489735055763259,196512,15,30,0.0011568488011220687,15000.0
1615945,2471103,0.0,0,0,127,0,0,0,0.0
923082,3893890,0.0,0,0,4004,0,0,0,0.0
3615734,3970114,0.0,0,0,52,0,0,0,0.0
2299912,1008064,0.008778346744696415,0.0010223715356401412,2.2044647944655673,216837,24,48,0.0010223715356401412,24000.0
609330,1397316,0.005431830526887561,0.004829219239606804,1.2396518472847036,481394,10,20,0.004829219239606804,10000.0
2338838,4834648,0.011560693641618497,2.527524263427347e-05,0.17670884792999716,7524,2,4,2.527524263427347e-05,2000.0
2017826,2903363,0.025830258302583026,0.019562600948943982,1.1467939515581256,7000,7,14,0.019562600948943982,7000.0
1049150,4124480,0.0070987654320987656,0.062362330894221316,3.3226346259397936,1045080,23,46,0.062362330894221316,23000.0
2608376,3824501,0.007067137809187279,0.0027870638056828986,0.3001494215228765,4556,2,4,0.0027870638056828986,2000.0
1482666,1660395,0.008542058780946866,0.002333065103671989,5.586860496361886,821520,59,118,0.002333065103671989,59000.0
1306100,1678282,0.0,0,0,150,0,0,0,0.0
2826278,3611999,0.0024096385542168677,2.9763676409310076e-05,0.09594883099163241,10864,1,2,2.9763676409310076e-05,1000.0
2395078,2721855,0.006134969325153374,0.0006779661016949153,0.1370536403522602,483,1,2,0.0006779661016949153,1000.0
3680790,2927670,0.06637168141592921,0.0634868911864777,2.5896155222867216,5778,15,30,0.0634868911864777,15000.0
4272458,151153,0.0009132420091324201,7.24501180936925e-06,0.08449373257091766,9783,1,2,7.24501180936925e-06,1000.0
3596185,1595754,0.0425531914893617,0.05985694307690112,0.8919934346835061,720,4,8,0.05985694307690112,4000.0
370525,4291780,0.006361829025844931,0.0013475695004852568,1.644027603919433,181818,16,32,0.0013475695004852568,16000.0
2226097,1974361,0.0,0,0,11110,0,0,0,0.0
431391,1102747,0.0,0,0,308,0,0,0,0.0
300097,726929,0.0035714285714285713,3.445661911653229e-05,0.09731593463652254,834,1,2,3.445661911653229e-05,1000.0
750926,2586375,0.0008674280757553853,0.00026132374066154955,1.6085079013381212,2108034,18,36,0.00026132374066154955,18000.0
153480,4192365,0.009523809523809525,0.001968503937007874,0.16050124029960103,208,1,2,0.001968503937007874,1000.0
3506025,212805,0.011861313868613138,0.011001760620131832,1.7164980422617846,74664,13,26,0.011001760620131832,13000.0
2452484,2199228,0.018518518518518517,3.445661911653229e-05,0.09731593463652254,756,1,2,3.445661911653229e-05,1000.0
1233851,3304718,0.015105740181268883,0.020772734277905713,0.8652400258317594,27495,5,10,0.020772734277905713,5000.0
456126,2103578,0.024096385542168676,0.002690410337018038,0.2553042791839151,246,2,4,0.002690410337018038,2000.0
3286368,1614313,0.0,0,0,684,0,0,0,0.0
759809,1677060,0.0,0,0,3192,0,0,0,0.0
3538278,1922398,0.0,0,0,276,0,0,0,0.0
783972,4757627,0.0,0,0,270,0,0,0,0.0
2085193,3886160,0.0,0,0,131,0,0,0,0.0
623444,2262983,0.0019880715705765406,1.5710178624730964e-05,0.09040609003438033,63479,1,2,1.5710178624730964e-05,1000.0
1219418,528928,0.013574660633484163,0.00129612211854908,0.3803124248981604,11815,3,6,0.00129612211854908,3000.0
1998627,538998,0.0,0,0,485,0,0,0,0.0
573693,3400944,0.0001799208348326736,0.0003998763708350321,0.20158279256245626,1167272,2,4,0.0003998763708350321,2000.0
1101947,1959052,0.041666666666666664,0.009174311926605505,0.21315835557367352,136,1,2,0.009174311926605505,1000.0
3887171,617576,0.02734375,0.0062710966411722545,0.9529658927324816,6372,7,14,0.0062710966411722545,7000.0
4093525,4161490,0.0,0,0,2318,0,0,0,0.0
1711569,1503250,0.0,0,0,329,0,0,0,0.0
1318170,2766614,0.01282051282051282,0.00762595515793341,0.31387915043065784,6045,2,4,0.00762595515793341,2000.0
2915489,2434223,0.005917159763313609,0.025,0.2710850306818168,5109,1,2,0.025,1000.0
4713292,1735687,0.0,0,0,2088,0,0,0,0.0
4342160,4836932,0.0,0,0,92,0,0,0,0.0
563322,1340111,0.02465331278890601,0.07852234917510607,4.674952204572995,440461,32,64,0.07852234917510607,32000.0
922949,1049281,0.0,0,0,12694,0,0,0,0.0
1455727,1967550,0.0041841004184100415,6.6711140760507e-05,0.10400266106678616,4991,1,2,6.6711140760507e-05,1000.0
4347727,2401865,0.019230769230769232,0.012715432161840803,1.2851018970607526,46782,9,18,0.012715432161840803,9000.0
1779478,4553620,0.0,0,0,594,0,0,0,0.0
820951,1133567,0.010789426362165079,0.013292881866277674,6.668854723386306,448740,60,120,0.013292881866277674,60000.0
1295223,3606238,0.0,0,0,460,0,0,0,0.0
234766,1989292,0.04296875,0.03495164022642926,3.254988184054987,40664,22,44,0.03495164022642926,22000.0
495684,2052579,0.0028169014084507044,1.0126479731850816e-05,0.08695382383195438,4459,1,2,1.0126479731850816e-05,1000.0
2604474,262528,0.018506700701978303,0.0023693773272883837,2.8549184646782075,479988,29,58,0.0023693773272883837,29000.0
4457096,3095483,0.0,0,0,928,0,0,0,0.0
