Source,Sink,Jaccard,Resource_alloc,Adamic_adar,Preferential_attachment,Common_Neighbours,Shortest_Path_Length,Page_source,Page_sink,Hub_source,Hub_sink,Authority_Source,Authority_Sink,Source_Out,Source_In,Sink_out,Sink_in
3893222,4116046,0.0,0,0,7,0,2,2.8785923647081138e-05,2.9045385303011472e-05,8.200720624323652e-09,0.0,0.0,0.00015460260408210386,0.00023445873526259378,0.0,0.0,3.34941050375134e-05
4759359,824031,0.0,0,0,6,0,2,2.8785923647081138e-05,3.119832567843598e-05,1.2100566381791316e-49,0.0,0.0,9.215041839567202e-07,0.00020096463022508038,0.0,0.0,3.34941050375134e-05
3298060,3649303,0.0,0,0,6,0,2,2.8785923647081138e-05,2.9337543140141993e-05,1.4630040769142777e-49,0.0,0.0,1.0286479188430544e-05,0.00020096463022508038,0.0,0.0,3.34941050375134e-05
1618544,1613382,0.0,0,0,36,0,2,2.8785923647081138e-05,0.00011666628336072187,2.699893452603169e-13,0.0,0.0,1.0728936721938717e-06,0.00020096463022508038,0.0,0.0,0.00020096463022508038
2324352,816913,0.0,0,0,102,0,2,3.280659369933921e-05,3.577705827399219e-05,0.0006762865480416942,0.0,2.681082592241534e-55,0.0012482334643621616,0.0005359056806002144,3.34941050375134e-05,0.0,0.00020096463022508038
4499487,3804486,0.0,0,0,36,0,2,2.8785923647081138e-05,3.329723118471301e-05,2.858199635833994e-55,0.0,0.0,0.00034087888724085893,0.00020096463022508038,0.0,0.0,0.00020096463022508038
861461,2833178,0.0,0,0,36,0,2,2.8785923647081138e-05,4.2493234000246915e-05,4.205399481532241e-10,0.0,0.0,0.001204552146806206,0.00020096463022508038,0.0,0.0,0.00020096463022508038
2713798,2885043,0.0,0,0,36,0,2,2.8785923647081138e-05,3.090466800828791e-05,2.858199635833994e-55,0.0,0.0,0.0012503593192881796,0.00020096463022508038,0.0,0.0,0.00020096463022508038
2475214,343584,0.0,0,0,36,0,2,2.8785923647081138e-05,0.00011113912164727939,2.858199635833994e-55,0.0,0.0,5.321561167586764e-05,0.00020096463022508038,0.0,0.0,0.00020096463022508038
2815706,716282,0.0,0,0,36,0,2,2.8785923647081138e-05,3.8799137895767754e-05,1.3482247651929316e-53,0.0,0.0,0.0007041180559435551,0.00020096463022508038,0.0,0.0,0.00020096463022508038
810494,785119,0.0,0,0,36,0,2,2.8785923647081138e-05,3.069963695282895e-05,2.7544946483649397e-13,0.0,0.0,0.0019423514053102861,0.00020096463022508038,0.0,0.0,0.00020096463022508038
3743292,29959,0.0,0,0,48,0,2,3.74353415969635e-05,2.8785923647081138e-05,2.2714788158014068e-15,7.068222306821649e-12,3.952992857187062e-11,0.0,0.00020096463022508038,6.69882100750268e-05,0.00020096463022508038,0.0
4022436,2309371,0.0,0,0,36,0,2,2.8785923647081138e-05,0.00010267138481306063,4.8752496279294205e-11,0.0,0.0,0.0007577780524535574,0.00020096463022508038,0.0,0.0,0.00020096463022508038
1576600,3241571,0.0,0,0,78,0,2,2.8785923647081138e-05,4.9693407918823116e-05,3.07127867289923e-07,9.034177036564564e-15,0.0,3.3784595440929983e-15,0.00020096463022508038,0.0,0.0003014469453376206,0.0001339764201500536
3164595,727760,0.0,0,0,36,0,2,2.8785923647081138e-05,3.1218957959423455e-05,2.858199635833994e-55,0.0,0.0,0.0009715820380933981,0.00020096463022508038,0.0,0.0,0.00020096463022508038
2342340,2371785,0.0,0,0,36,0,2,2.8785923647081138e-05,3.411529668272507e-05,6.84989357487918e-53,0.0,0.0,0.0007236905041428315,0.00020096463022508038,0.0,0.0,0.00020096463022508038
3318025,3258850,0.0,0,0,36,0,2,2.8785923647081138e-05,0.00011448968002416111,7.411088437878873e-16,0.0,0.0,7.455111291415465e-06,0.00020096463022508038,0.0,0.0,0.00020096463022508038
854025,2258576,0.0,0,0,66,0,6,4.084793380385536e-05,4.738408051771211e-05,1.366395797061605e-06,0.0,4.2408343971696386e-11,0.001221882564882677,0.0002679528403001072,0.00010048231511254019,0.0,0.00020096463022508038
3446567,621120,0.0,0,0,96,0,2,2.8785923647081138e-05,3.682726375159728e-05,7.09707069103155e-12,0.00023602331146044064,0.0,7.263713666995211e-11,0.00020096463022508038,0.0,0.00046891747052518756,6.69882100750268e-05
3067879,2330265,0.0,0,0,36,0,2,2.8785923647081138e-05,2.8785923647081138e-05,2.858199635833994e-55,1.5380429385423702e-16,0.0,0.0,0.00020096463022508038,0.0,0.00020096463022508038,0.0
989455,1268920,0.0,0,0,18,0,2,2.8785923647081138e-05,5.363457441702099e-05,2.858199635833994e-55,0.0,0.0,0.0006536555994896845,0.00020096463022508038,0.0,0.0,0.00010048231511254019
3517389,843636,0.0,0,0,42,0,2,2.8785923647081138e-05,3.8076393231852976e-05,2.858199635833994e-55,0.0,0.0,0.0008537868371682899,0.00020096463022508038,0.0,0.0,0.00023445873526259378
2506342,1857594,0.0,0,0,26,0,2,2.8785923647081138e-05,2.9510554103472558e-05,3.0666853871246144e-05,0.0,0.0,0.0006528318711466783,0.0004354233654876742,0.0,0.0,6.69882100750268e-05
863783,4395944,0.0,0,0,36,0,2,2.8785923647081138e-05,5.892093357960947e-05,1.3482247651929314e-53,0.0,0.0,0.0006257687822244127,0.00020096463022508038,0.0,0.0,0.00020096463022508038
1632116,1528823,0.0,0,0,6,0,2,2.8785923647081138e-05,2.9894180717852577e-05,8.149994343837013e-10,0.0,0.0,2.348548824097362e-05,0.00020096463022508038,0.0,0.0,3.34941050375134e-05
2359631,4515216,0.0,0,0,78,0,2,3.280659369933921e-05,2.8785923647081138e-05,7.768208989548614e-06,3.115583798552772e-09,9.594031201734164e-07,0.0,0.00040192926045016077,3.34941050375134e-05,0.00020096463022508038,0.0
3317934,3629131,0.0,0,0,36,0,2,2.8785923647081138e-05,2.8785923647081138e-05,3.8911884458462445e-10,1.520903070379823e-07,0.0,0.0,0.00020096463022508038,0.0,0.00020096463022508038,0.0
2932339,2350634,0.0,0,0,42,0,2,2.8785923647081138e-05,3.423847331431827e-05,6.6116004407513515e-06,0.0,0.0,0.0012920437508436148,0.00023445873526259378,0.0,0.0,0.00020096463022508038
927463,1514817,0.0,0,0,36,0,2,2.8785923647081138e-05,0.00012528200490127489,2.858199635833994e-55,0.0,0.0,1.0319295251319525e-07,0.00020096463022508038,0.0,0.0,0.00020096463022508038
3598083,1721413,0.0,0,0,54,0,2,2.8785923647081138e-05,5.594567916475139e-05,6.8498935748791835e-53,0.0,0.0,0.0013483989897505521,0.00020096463022508038,0.0,0.0,0.0003014469453376206
2429371,9946,0.0,0,0,36,0,2,2.8785923647081138e-05,3.126348477448855e-05,2.755213389016436e-10,0.0,0.0,0.0017413505292742384,0.00020096463022508038,0.0,0.0,0.00020096463022508038
1039279,3411931,0.0,0,0,36,0,2,2.8785923647081138e-05,3.285989034640006e-05,2.858199635833994e-55,0.0,0.0,0.0009092685914289656,0.00020096463022508038,0.0,0.0,0.00020096463022508038
2895068,3918393,0.0,0,0,6,0,2,2.8785923647081138e-05,2.950790143450743e-05,2.858199635833994e-55,0.0,0.0,2.1317091323127713e-05,0.00020096463022508038,0.0,0.0,3.34941050375134e-05
1854023,1483116,0.0,0,0,30,0,2,2.8785923647081138e-05,0.00011666628336072187,2.858199635833994e-55,0.0,0.0,4.773003432623506e-09,0.00020096463022508038,0.0,0.0,0.00016747052518756699
725415,2082827,0.0,0,0,12,0,2,2.8785923647081138e-05,5.635623257685078e-05,2.858199635833994e-55,0.0,0.0,2.4730842468041613e-53,0.00020096463022508038,0.0,0.0,6.69882100750268e-05
1202857,1678405,0.0,0,0,36,0,2,2.8785923647081138e-05,2.8785923647081138e-05,2.9032854654898124e-13,2.3455391139254866e-06,0.0,0.0,0.00020096463022508038,0.0,0.00020096463022508038,0.0
3689215,1218296,0.0,0,0,12,0,2,2.8785923647081138e-05,3.298138228321532e-05,3.798052597259188e-52,0.0,0.0,0.0006433623257874518,0.00020096463022508038,0.0,0.0,6.69882100750268e-05
4528705,1142702,0.0,0,0,36,0,2,2.8785923647081138e-05,4.31355004468769e-05,2.858199635833994e-55,0.0,0.0,0.0011980263566533909,0.00020096463022508038,0.0,0.0,0.00020096463022508038
4034438,711824,0.0,0,0,42,0,2,2.8785923647081138e-05,0.00013509539137888962,7.920982757989402e-10,0.0,0.0,4.6705180988143613e-07,0.00020096463022508038,0.0,0.0,0.00023445873526259378
3782034,3556169,0.0,0,0,36,0,2,2.8785923647081138e-05,5.3836675080838145e-05,4.743304145916139e-11,0.0,0.0,0.0018919478277245807,0.00020096463022508038,0.0,0.0,0.00020096463022508038
1014721,1666556,0.0,0,0,36,0,2,2.8785923647081138e-05,2.8785923647081138e-05,1.1767527592430424e-52,7.197814484146206e-13,0.0,0.0,0.00020096463022508038,0.0,0.00020096463022508038,0.0
3270580,3395510,0.0,0,0,42,0,2,3.280659369933921e-05,3.172846043537552e-05,8.070535450557847e-15,0.0,2.688322455028428e-19,0.0003701670983346271,0.00020096463022508038,3.34941050375134e-05,0.0,0.00020096463022508038
2324422,4426524,0.0,0,0,36,0,2,2.8785923647081138e-05,2.9815364646770385e-05,2.6350355924900764e-08,0.0,0.0,0.002240346147986792,0.00020096463022508038,0.0,0.0,0.00020096463022508038
1194190,345813,0.0,0,0,36,0,2,2.8785923647081138e-05,3.618370973896408e-05,5.042131416434719e-07,0.0,0.0,0.0010739624674380944,0.00020096463022508038,0.0,0.0,0.00020096463022508038
2625217,1996375,0.0,0,0,18,0,2,2.8785923647081138e-05,6.40798544773263e-05,2.858199635833994e-55,0.0,0.0,1.0153275235519776e-08,0.00020096463022508038,0.0,0.0,0.00010048231511254019
2824005,2211339,0.0,0,0,12,0,2,2.8785923647081138e-05,6.497195411740379e-05,1.9460157715055787e-07,0.0,0.0,4.384581640084062e-50,0.00020096463022508038,0.0,0.0,6.69882100750268e-05
1576591,4166917,0.0,0,0,24,0,2,2.8785923647081138e-05,4.2455531785208567e-05,8.807180786582386e-05,0.0,0.0,5.264947985090774e-05,0.0002679528403001072,0.0,0.0,0.00010048231511254019
380525,4664852,0.0,0,0,6,0,2,2.8785923647081138e-05,3.1466370348586515e-05,2.434167267124112e-13,0.0,0.0,9.054994996525287e-07,0.00020096463022508038,0.0,0.0,3.34941050375134e-05
3993072,2416078,0.0,0,0,36,0,2,2.8785923647081138e-05,4.575959161449008e-05,1.4449677532977084e-18,0.0,0.0,0.0006501401685005594,0.00020096463022508038,0.0,0.0,0.00020096463022508038
1094048,594102,0.0,0,0,36,0,2,2.8785923647081138e-05,3.4369069549982156e-05,1.0402866799876128e-07,0.0,0.0,0.0008335092356307764,0.00020096463022508038,0.0,0.0,0.00020096463022508038
4600134,624993,0.0,0,0,42,0,2,2.8785923647081138e-05,6.0713751198652944e-05,5.11918845733799e-49,0.0,0.0,0.0007126659830475968,0.00023445873526259378,0.0,0.0,0.00020096463022508038
2764263,2893207,0.0,0,0,36,0,2,2.8785923647081138e-05,2.9865178196313357e-05,8.956730752009675e-16,0.0,0.0,0.0017867413915386484,0.00020096463022508038,0.0,0.0,0.00020096463022508038
4177865,2882100,0.0,0,0,36,0,2,2.8785923647081138e-05,3.044563257530423e-05,1.348224765192931e-53,0.0,0.0,0.0015492462233960653,0.00020096463022508038,0.0,0.0,0.00020096463022508038
4623321,4808386,0.0,0,0,36,0,2,2.8785923647081138e-05,3.3897772348831115e-05,1.701687824189366e-07,0.0,0.0,0.00022460262463612753,0.00020096463022508038,0.0,0.0,0.00020096463022508038
3718908,4679904,0.0,0,0,42,0,2,2.8785923647081138e-05,2.8785923647081138e-05,2.7077669945432417e-53,9.327223100702396e-12,0.0,0.0,0.00023445873526259378,0.0,0.00020096463022508038,0.0
2745387,3910839,0.0,0,0,6,0,2,2.8785923647081138e-05,4.084793380385536e-05,1.7878760489650226e-08,0.0,0.0,7.121593720472712e-64,0.00020096463022508038,0.0,0.0,3.34941050375134e-05
3195688,112647,0.0,0,0,36,0,2,2.8785923647081138e-05,0.00010373199749415952,4.0184302114580804e-10,0.0,0.0,0.00016620681174470532,0.00020096463022508038,0.0,0.0,0.00020096463022508038
1813368,1770441,0.0,0,0,42,0,2,2.8785923647081138e-05,2.8785923647081138e-05,2.858199635833994e-55,1.7988240432614184e-07,0.0,0.0,0.00020096463022508038,0.0,0.00023445873526259378,0.0
2009930,4758377,0.0,0,0,36,0,2,2.8785923647081138e-05,3.092719469453749e-05,4.8985701476688974e-17,0.0,0.0,0.0013131812883476674,0.00020096463022508038,0.0,0.0,0.00020096463022508038
1787403,2443214,0.0,0,0,6,0,2,2.8785923647081138e-05,3.119832567843598e-05,8.271308038431049e-08,0.0,0.0,2.236476236787146e-06,0.00020096463022508038,0.0,0.0,3.34941050375134e-05
4726874,1894531,0.0,0,0,18,0,2,2.8785923647081138e-05,6.8418242733625e-05,2.3042325633763241e-10,0.0,0.0,1.5463220650741705e-09,0.00020096463022508038,0.0,0.0,0.00010048231511254019
127950,3728341,0.0,0,0,36,0,2,2.8785923647081138e-05,3.1002655323548294e-05,2.858199635833994e-55,0.0,0.0,0.001467513238175123,0.00020096463022508038,0.0,0.0,0.00020096463022508038
3794842,3706176,0.0,0,0,36,0,2,2.8785923647081138e-05,2.8785923647081138e-05,2.858199635833994e-55,4.789110834900541e-12,0.0,0.0,0.00020096463022508038,0.0,0.00020096463022508038,0.0
3296250,3535207,0.0,0,0,36,0,2,2.8785923647081138e-05,2.8785923647081138e-05,2.858199635833994e-55,4.937922331993382e-10,0.0,0.0,0.00020096463022508038,0.0,0.00020096463022508038,0.0
4811622,757734,0.0,0,0,36,0,2,2.8785923647081138e-05,3.2388311255218325e-05,2.858199635833994e-55,0.0,0.0,0.0014287894713728474,0.00020096463022508038,0.0,0.0,0.00020096463022508038
3683564,2701054,0.0,0,0,42,0,2,2.8785923647081138e-05,0.00013245323677312003,3.5015361268072205e-11,0.0,0.0,3.34701901497804e-06,0.00023445873526259378,0.0,0.0,0.00020096463022508038
1283657,689821,0.0,0,0,36,0,2,2.8785923647081138e-05,3.350171580056587e-05,2.858199635833994e-55,0.0,0.0,0.0012146633272595022,0.00020096463022508038,0.0,0.0,0.00020096463022508038
3836659,4321162,0.0,0,0,48,0,2,2.8785923647081138e-05,2.8785923647081138e-05,2.858199635833994e-55,0.00013717708982418384,0.0,0.0,0.00020096463022508038,0.0,0.0002679528403001072,0.0
1488401,3872415,0.0,0,0,42,0,2,2.8785923647081138e-05,3.0127311878883794e-05,3.561809391583765e-07,0.0,0.0,0.0020141678651686627,0.00023445873526259378,0.0,0.0,0.00020096463022508038
31098,1030864,0.0,0,0,36,0,2,2.8785923647081138e-05,7.787598649361672e-05,2.858199635833994e-55,0.0,0.0,6.484239815347785e-05,0.00020096463022508038,0.0,0.0,0.00020096463022508038
2451660,1970291,0.0,0,0,36,0,2,2.8785923647081138e-05,2.8785923647081138e-05,4.843616298247066e-53,2.858199635833994e-55,0.0,0.0,0.00020096463022508038,0.0,0.00020096463022508038,0.0
718458,3720766,0.0,0,0,42,0,2,2.8785923647081138e-05,3.13147677598797e-05,2.3111730612980443e-07,0.0,0.0,0.0011115015631961989,0.00023445873526259378,0.0,0.0,0.00020096463022508038
2002799,4114575,0.0,0,0,90,0,2,5.626595641076391e-05,8.41282645557544e-05,1.0241018353876654e-08,0.0,7.618226542316529e-06,0.00017291134620185146,0.00023445873526259378,0.0002679528403001072,0.0,0.00020096463022508038
2005497,2338090,0.0,0,0,36,0,2,2.8785923647081138e-05,7.308836124034454e-05,1.5177929232026252e-07,0.0,0.0,0.0006780734210710186,0.00020096463022508038,0.0,0.0,0.00020096463022508038
2118551,3452067,0.0,0,0,36,0,2,2.8785923647081138e-05,6.491906126543497e-05,3.4721227628177603e-13,0.0,0.0,0.00013742854716137644,0.00020096463022508038,0.0,0.0,0.00020096463022508038
3778796,254059,0.0,0,0,36,0,2,2.8785923647081138e-05,3.912747602235856e-05,1.086385646936764e-15,0.0,0.0,0.0007546632317610781,0.00020096463022508038,0.0,0.0,0.00020096463022508038
4348766,3973930,0.0,0,0,36,0,2,2.8785923647081138e-05,3.30572591376819e-05,2.858199635833994e-55,0.0,0.0,0.0013502772472058124,0.00020096463022508038,0.0,0.0,0.00020096463022508038
3475909,1973662,0.0,0,0,6,0,2,2.8785923647081138e-05,2.9894180717852577e-05,2.858199635833994e-55,0.0,0.0,2.348548824097362e-05,0.00020096463022508038,0.0,0.0,3.34941050375134e-05
240027,3855745,0.0,0,0,42,0,2,2.8785923647081138e-05,3.195158245578584e-05,3.044788376804553e-07,0.0,0.0,0.001839168262143326,0.00023445873526259378,0.0,0.0,0.00020096463022508038
4263251,2518627,0.0,0,0,36,0,2,2.8785923647081138e-05,0.00011362059080512887,2.858199635833994e-55,0.0,0.0,0.0008112419273944083,0.00020096463022508038,0.0,0.0,0.00020096463022508038
942440,2191992,0.0,0,0,12,0,2,2.8785923647081138e-05,3.0355981365737734e-05,5.362072783713605e-13,0.0,0.0,0.0006458458447005303,0.00020096463022508038,0.0,0.0,6.69882100750268e-05
850459,456126,0.0,0,0,264,0,2,3.682726375159728e-05,2.8785923647081138e-05,0.003795506068170185,2.858199635833994e-55,4.709584389062878e-09,0.0,0.0014067524115755627,6.69882100750268e-05,0.00020096463022508038,0.0
3716119,3025121,0.0,0,0,72,0,2,2.8785923647081138e-05,3.280659369933921e-05,1.2437849073444195e-11,1.0892521577396637e-48,0.0,5.581490801540775e-09,0.00020096463022508038,0.0,0.00036843515541264734,3.34941050375134e-05
988417,1104604,0.0,0,0,14,0,2,2.8785923647081138e-05,2.9379190337421034e-05,6.4425824334724e-09,0.0,0.0,0.0006592990450312229,0.00023445873526259378,0.0,0.0,6.69882100750268e-05
5221,2981668,0.0,0,0,36,0,2,2.8785923647081138e-05,4.297068614733819e-05,2.858199635833994e-55,0.0,0.0,0.0006762967224986787,0.00020096463022508038,0.0,0.0,0.00020096463022508038
2021460,243830,0.0,0,0,42,0,2,2.8785923647081138e-05,3.1389612117007215e-05,1.3482247651929316e-53,0.0,0.0,0.0014334390702335045,0.00023445873526259378,0.0,0.0,0.00020096463022508038
4774646,1196225,0.0,0,0,42,0,2,2.8785923647081138e-05,2.8785923647081138e-05,0.0001451393211028626,0.0001160554161421827,0.0,0.0,0.00020096463022508038,0.0,0.00023445873526259378,0.0
2435515,143446,0.0,0,0,72,0,2,3.682726375159728e-05,8.329734605334331e-05,9.017310637012642e-13,0.0,1.1229724602890468e-09,0.0006114207245749942,0.00033494105037513397,6.69882100750268e-05,0.0,0.00020096463022508038
3941703,211323,0.0,0,0,36,0,2,2.8785923647081138e-05,0.00011484951970638054,2.858199635833994e-55,0.0,0.0,3.990739549926998e-05,0.00020096463022508038,0.0,0.0,0.00020096463022508038
651778,2540894,0.0,0,0,36,0,2,2.8785923647081138e-05,3.309269799191918e-05,1.0681564747320737e-10,0.0,0.0,0.00035509290422688753,0.00020096463022508038,0.0,0.0,0.00020096463022508038
477326,3487516,0.0,0,0,6,0,2,2.8785923647081138e-05,3.223221226330234e-05,4.2923099519477913e-13,0.0,0.0,9.683179179947394e-07,0.00020096463022508038,0.0,0.0,3.34941050375134e-05
3861672,3647364,0.0,0,0,18,0,2,2.8785923647081138e-05,3.4180456356507374e-05,3.6618503802012767e-13,0.0,0.0,4.798036461334323e-05,0.00020096463022508038,0.0,0.0,0.00010048231511254019
4749201,2707342,0.0,0,0,24,0,2,2.8785923647081138e-05,9.095166830122518e-05,2.824380908510469e-12,0.0,0.0,2.2224535688677553e-07,0.00020096463022508038,0.0,0.0,0.0001339764201500536
1255094,3818809,0.0,0,0,42,0,2,2.8785923647081138e-05,3.294411151064836e-05,1.748045043131522e-07,0.0,0.0,0.0012236439443470333,0.00023445873526259378,0.0,0.0,0.00020096463022508038
437391,1021368,0.0,0,0,22,0,2,3.280659369933921e-05,2.9246252301326245e-05,1.5519898877906274e-14,0.0,7.662380156059946e-14,0.000735881368235404,0.00033494105037513397,3.34941050375134e-05,0.0,6.69882100750268e-05
4817391,4563454,0.0,0,0,6,0,2,2.8785923647081138e-05,3.0293674916677914e-05,6.135292452999257e-11,0.0,0.0,4.626010353857805e-06,0.00020096463022508038,0.0,0.0,3.34941050375134e-05
3910665,3985168,0.0,0,0,36,0,2,2.8785923647081138e-05,3.561773587386735e-05,2.858199635833994e-55,0.0,0.0,0.0017741411359212577,0.00020096463022508038,0.0,0.0,0.00020096463022508038
1150281,4486106,0.0,0,0,6,0,2,2.8785923647081138e-05,2.9315002526156916e-05,2.858199635833994e-55,0.0,0.0,3.965656689543308e-05,0.00020096463022508038,0.0,0.0,3.34941050375134e-05
4858996,1582222,0.0,0,0,36,0,2,2.8785923647081138e-05,3.129772411997579e-05,2.858199635833994e-55,0.0,0.0,0.0013970899042056123,0.00020096463022508038,0.0,0.0,0.00020096463022508038
4204662,2133364,0.0,0,0,36,0,2,2.8785923647081138e-05,0.00013964242961246937,2.858199635833994e-55,0.0,0.0,9.443122017236054e-07,0.00020096463022508038,0.0,0.0,0.00020096463022508038
3656099,1380448,0.0,0,0,36,0,2,2.8785923647081138e-05,4.090485818794267e-05,2.3422974448762204e-08,0.0,0.0,0.0005007333467911915,0.00020096463022508038,0.0,0.0,0.00020096463022508038
4788248,2048276,0.0,0,0,36,0,2,2.8785923647081138e-05,4.222997842544005e-05,2.858199635833994e-55,0.0,0.0,0.0005134038184148614,0.00020096463022508038,0.0,0.0,0.00020096463022508038
4716646,448823,0.0,0,0,666,0,2,2.8785923647081138e-05,4.6001356476620224e-05,1.4779076796011388e-09,0.024879909873715918,0.0,6.47972397337514e-12,0.00020096463022508038,0.0,0.003617363344051447,0.00010048231511254019
2844962,2757201,0.0,0,0,36,0,2,2.8785923647081138e-05,3.521525305570815e-05,3.892380845526654e-10,0.0,0.0,0.0011366927434840583,0.00020096463022508038,0.0,0.0,0.00020096463022508038
2161230,2087517,0.0,0,0,36,0,2,2.8785923647081138e-05,3.591044623630585e-05,2.471031660951669e-10,0.0,0.0,0.0007548886065277597,0.00020096463022508038,0.0,0.0,0.00020096463022508038
3808182,3103806,0.0,0,0,6,0,2,2.8785923647081138e-05,2.9894180717852577e-05,8.089368011931575e-53,0.0,0.0,2.348548824097362e-05,0.00020096463022508038,0.0,0.0,3.34941050375134e-05
419149,4406065,0.0,0,0,36,0,2,2.8785923647081138e-05,7.727817832902695e-05,5.986870493217099e-12,0.0,0.0,1.4037990602813034e-06,0.00020096463022508038,0.0,0.0,0.00020096463022508038
3847967,357466,0.0,0,0,36,0,2,2.8785923647081138e-05,3.0245266099368742e-05,2.858199635833994e-55,0.0,0.0,0.00196008518961792,0.00020096463022508038,0.0,0.0,0.00020096463022508038
987441,824382,0.0,0,0,36,0,2,2.8785923647081138e-05,3.783970304570139e-05,0.0001513797630688552,0.0,0.0,0.0006517205264325955,0.00020096463022508038,0.0,0.0,0.00020096463022508038
4762542,2767142,0.0,0,0,36,0,2,2.8785923647081138e-05,3.291066650467598e-05,2.18677846524462e-08,0.0,0.0,0.0011418011968182282,0.00020096463022508038,0.0,0.0,0.00020096463022508038
2914647,4841268,0.0,0,0,6,0,2,2.8785923647081138e-05,2.8958934610411703e-05,2.858199635833994e-55,0.0,0.0,0.0006425453919582478,0.00020096463022508038,0.0,0.0,3.34941050375134e-05
1275299,1593758,0.0,0,0,36,0,2,2.8785923647081138e-05,0.00010661460823007669,2.858199635833994e-55,0.0,0.0,8.587600923517976e-07,0.00020096463022508038,0.0,0.0,0.00020096463022508038
3757241,3248594,0.0,0,0,36,0,2,2.8785923647081138e-05,2.8785923647081138e-05,2.4051484646335575e-15,1.3482247651929316e-53,0.0,0.0,0.00020096463022508038,0.0,0.00020096463022508038,0.0
219686,2015738,0.0,0,0,36,0,2,2.8785923647081138e-05,3.4439939701454305e-05,2.858199635833994e-55,0.0,0.0,0.0016344781013034981,0.00020096463022508038,0.0,0.0,0.00020096463022508038
3249932,1068993,0.0,0,0,7,0,2,2.8785923647081138e-05,4.084793380385536e-05,8.178120705057845e-09,0.0,0.0,9.492925653765314e-67,0.00023445873526259378,0.0,0.0,3.34941050375134e-05
2704231,3435043,0.0,0,0,48,0,2,2.8785923647081138e-05,0.00012407704821997933,3.2374441234777016e-07,0.0,0.0,3.586269396917713e-07,0.0002679528403001072,0.0,0.0,0.00020096463022508038
2691310,3640458,0.0,0,0,36,0,2,2.8785923647081138e-05,7.456633909978366e-05,2.858199635833994e-55,0.0,0.0,3.934611071367936e-05,0.00020096463022508038,0.0,0.0,0.00020096463022508038
2581947,3759750,0.0,0,0,36,0,2,2.8785923647081138e-05,5.00309703145955e-05,1.3482247651929316e-53,0.0,0.0,5.165952772343634e-06,0.00020096463022508038,0.0,0.0,0.00020096463022508038
1689039,3927655,0.0,0,0,34,0,2,7.108581906319439e-05,3.392643579518141e-05,3.791064662911021e-08,0.0,4.7408336547907396e-08,1.9894971770998237e-06,0.0002679528403001072,0.0003014469453376206,0.0,6.69882100750268e-05
2694816,2207956,0.0,0,0,36,0,2,2.8785923647081138e-05,0.00012011257197694308,2.858199635833994e-55,0.0,0.0,4.58062426665771e-08,0.00020096463022508038,0.0,0.0,0.00020096463022508038
4405100,2051732,0.0,0,0,36,0,2,2.8785923647081138e-05,3.47882001998451e-05,2.5136050558074947e-10,0.0,0.0,0.0005466382635744667,0.00020096463022508038,0.0,0.0,0.00020096463022508038
3352123,3510148,0.0,0,0,21,0,2,2.8785923647081138e-05,5.9063204659537046e-05,1.5374773974225403e-07,0.0,0.0,1.4235523416425406e-06,0.00023445873526259378,0.0,0.0,0.00010048231511254019
2584682,3162385,0.0,0,0,36,0,2,2.8785923647081138e-05,3.515242515296307e-05,9.600929229173526e-11,0.0,0.0,0.0011716309137989836,0.00020096463022508038,0.0,0.0,0.00020096463022508038
2680834,4254453,0.0,0,0,54,0,2,2.8785923647081138e-05,4.2862001833130026e-05,1.3482247651929316e-53,1.4140131083755804e-09,0.0,1.1446845502372699e-10,0.00020096463022508038,0.0,0.00020096463022508038,0.00010048231511254019
3202510,2092295,0.0,0,0,21,0,2,2.8785923647081138e-05,5.366567030345437e-05,2.3882166320790622e-08,0.0,0.0,0.00011035935511230025,0.00023445873526259378,0.0,0.0,0.00010048231511254019
4468086,532755,0.0,0,0,36,0,2,2.8785923647081138e-05,3.0387248712530733e-05,7.741504497380674e-13,0.0,0.0,0.001665416761695033,0.00020096463022508038,0.0,0.0,0.00020096463022508038
575651,4258315,0.0,0,0,24,0,2,2.8785923647081138e-05,7.028908512528795e-05,2.9742310190437386e-11,0.0,0.0,4.104318475547436e-05,0.00020096463022508038,0.0,0.0,0.0001339764201500536
2883988,824046,0.0,0,0,36,0,2,2.8785923647081138e-05,3.241618369222762e-05,1.0414530546744644e-11,0.0,0.0,0.0008337284958720345,0.00020096463022508038,0.0,0.0,0.00020096463022508038
4008358,4483821,0.0,0,0,18,0,2,2.8785923647081138e-05,4.57384482378928e-05,2.858199635833994e-55,0.0,0.0,3.5642038137446693e-07,0.00020096463022508038,0.0,0.0,0.00010048231511254019
2939315,3155408,0.0,0,0,24,0,2,2.8785923647081138e-05,4.5278703877550364e-05,5.197399687121245e-09,0.0,0.0,4.6712956066074036e-05,0.00020096463022508038,0.0,0.0,0.0001339764201500536
4839526,3833152,0.0,0,0,36,0,2,2.8785923647081138e-05,4.110437941126104e-05,3.9410147275286545e-10,0.0,0.0,0.00097253508118475,0.00020096463022508038,0.0,0.0,0.00020096463022508038
3507863,177506,0.0,0,0,36,0,2,2.8785923647081138e-05,5.7993370968039434e-05,2.858199635833994e-55,0.0,0.0,0.0007714631965500316,0.00020096463022508038,0.0,0.0,0.00020096463022508038
