Souce,Sink,Connected,Jaccard,Resource_alloc,Adamic_adar,Preferential_attachment,Common Neighbours,CN Sound-Hopcroft,Resoruce Alloc Index,Within Inner Cluster
1807136,2322663,1,0.045454545454545456,0.29569312243724005,5.149735659068882,96115,28,56,0.29569312243724005,28000.0
3046615,1501622,1,0.0,0,0,1323,0,0,0,0.0
3670796,3064704,1,0.12138728323699421,3.507132087926221,12.075481276253468,4368,21,42,3.507132087926221,21000.0
2913556,2926541,1,0.004124731892426992,0.07508740497424965,3.849305091044685,217800,25,50,0.07508740497424965,25000.0
4549162,3594628,1,0.023529411764705882,0.0038035925742517813,0.2532941704823991,410,2,4,0.0038035925742517813,2000.0
607460,3196935,1,0.002259716782163302,0.6684760136181942,4.175407055115847,668202,15,30,0.6684760136181942,15000.0
563264,1155361,1,0.01486988847583643,0.020123197311725755,1.3252068303909843,16929,8,16,0.020123197311725755,8000.0
517122,850459,1,0.05636147443519619,1.2263988291942591,39.48611286748484,1908720,237,474,1.2263988291942591,237000.0
2312659,1705490,1,0.047244094488188976,0.003564585240314137,2.609779657411555,62292,24,48,0.003564585240314137,24000.0
1977082,4676327,1,2.9322933466263964e-05,1.8733959047565523e-05,0.09186808776993287,238679,1,2,1.8733959047565523e-05,1000.0
4588812,3305673,1,0.0,0,0,9102,0,0,0,0.0
3631081,811644,1,0.14754098360655737,0.21101950147013218,2.3598993179375354,936,9,18,0.21101950147013218,9000.0
2299912,1792592,1,0.014411247803163444,0.010684574260702273,4.688053598067174,559493,41,82,0.010684574260702273,41000.0
1315743,3244110,1,0.0,0,0,25260,0,0,0,0.0
2090002,262985,1,0.0059381142340579045,6.04123002704666,134.1850312504414,234596882,716,1432,6.04123002704666,716000.0
1246989,3352604,1,0.005291005291005291,4.83863163497363e-05,0.10064114949615138,5776,1,2,4.83863163497363e-05,1000.0
4335994,2730508,1,0.0,0,0,346448,0,0,0,0.0
2939832,4262618,1,0.0,0,0,87,0,0,0,0.0
537629,4153967,1,0.0019874429739373954,0.002148936106860516,4.219243910412931,1481772,44,88,0.002148936106860516,44000.0
2288734,3471700,1,0.018398548846851517,0.01678782992521591,8.303142149331569,940544,71,142,0.01678782992521591,71000.0
452629,4583946,1,0.0,0,0,2574,0,0,0,0.0
942440,2270247,1,0.0,0,0,1765,0,0,0,0.0
3733975,3724241,1,0.013333333333333334,0.0031545741324921135,0.1736442188571542,1344,1,2,0.0031545741324921135,1000.0
1188080,1337901,1,0.013157894736842105,0.04849137931034483,0.534817553992287,1440,2,4,0.04849137931034483,2000.0
3981172,1689308,1,0.010727056019070322,0.0007160442616821858,0.9317368751258038,130047,9,18,0.0007160442616821858,9000.0
3860194,1793335,1,0.003067484662576687,0.005714285714285714,0.19361886534096467,21902,1,2,0.005714285714285714,1000.0
1198645,4411245,1,0.002861230329041488,0.0013153716522110402,0.22455458850783475,59598,2,4,0.0013153716522110402,2000.0
53634,1822512,1,0.008605318241724164,0.033081301716663486,12.449826136717702,5068416,111,222,0.033081301716663486,111000.0
1781370,4589413,1,0.009113001215066828,0.01053810652240356,1.931852380560086,86778,15,30,0.01053810652240356,15000.0
20274,4495651,1,0.0,0,0,68,0,0,0,0.0
1714249,4647645,1,0.013793103448275862,0.00020363693713158505,0.915220676164218,113004,10,20,0.00020363693713158505,10000.0
430869,4774644,1,0.002717391304347826,0.000390625,0.12742485456522556,10784,1,2,0.000390625,1000.0
2398163,1497513,1,0.16666666666666666,0.06190476190476191,0.5752805178579343,40,2,4,0.06190476190476191,2000.0
259091,843636,1,0.004559270516717325,0.009714755622800074,1.2513039731984301,455270,9,18,0.009714755622800074,9000.0
965431,2281958,1,0.02834008097165992,0.011990113955678646,1.0024839006953659,3133,7,14,0.011990113955678646,7000.0
400088,76387,1,0.0,0,0,11270,0,0,0,0.0
4413288,2725432,1,0.0,0,0,768,0,0,0,0.0
4662779,2605583,1,0.025,0.16408733348589646,2.0993570235804144,41148,11,22,0.16408733348589646,11000.0
490440,408523,1,0.0,0,0,117,0,0,0,0.0
805212,4634184,1,0.11949685534591195,0.29000302785489507,4.411421653302714,5320,19,38,0.29000302785489507,19000.0
3356839,2848335,1,0.0036809815950920245,0.00023182570556652568,0.2898269758161982,22120,3,6,0.00023182570556652568,3000.0
13022,4421112,1,0.0,0,0,52,0,0,0,0.0
1289611,622762,1,0.08051948051948052,0.11185516839390636,4.9829020120245415,42639,31,62,0.11185516839390636,31000.0
2057013,2301796,1,0.0003557452863749555,0.0005103910034009451,0.3432687383510825,42155,3,6,0.0005103910034009451,3000.0
1650506,3861734,1,0.0,0,0,459,0,0,0,0.0
1227156,2097243,1,0.002185792349726776,0.0184046899030519,0.711613634815583,92664,4,8,0.0184046899030519,4000.0
2736659,2011236,1,0.0,0,0,5280,0,0,0,0.0
4445585,1532071,1,0.0,0,0,10275,0,0,0,0.0
4146919,3398605,1,0.11458333333333333,0.855482433434873,3.898558180272002,2442,11,22,0.855482433434873,11000.0
990148,784338,1,0.07853403141361257,0.09280376447034727,2.3858458954922264,4368,15,30,0.09280376447034727,15000.0
2880938,4200885,1,0.0196078431372549,0.01525678904906213,0.9602982521336514,6912,6,12,0.01525678904906213,6000.0
2188994,152158,1,0.0,0,0,112,0,0,0,0.0
3954320,996887,1,0.0,0,0,244,0,0,0,0.0
4815803,1476570,1,0.03543307086614173,0.02415384917186452,1.4972825379055728,15652,9,18,0.02415384917186452,9000.0
2064916,2629102,1,0.01702127659574468,0.0016944680643151825,0.4609732862776289,4774,4,8,0.0016944680643151825,4000.0
1069505,3539009,1,0.011806375442739079,0.26846244790174245,2.355148460782365,10972,10,20,0.26846244790174245,10000.0
4111294,4049504,1,0.23529411764705882,0.047474402180941205,0.8881506749454936,108,4,8,0.047474402180941205,4000.0
2853093,3080001,1,0.010462074978204011,0.007507913632888876,1.4092982935923484,254880,12,24,0.007507913632888876,12000.0
4185,3249982,1,0.0784313725490196,0.010225856353908533,0.6097834205584514,250,4,8,0.010225856353908533,4000.0
1226279,4457625,1,0.003305785123966942,0.0016124572210272966,0.27403597930007484,9456,2,4,0.0016124572210272966,2000.0
2763391,3909649,1,0.0,0,0,238,0,0,0,0.0
3995418,3554524,1,0.01758555133079848,0.059645490294350983,5.225281768654317,606480,37,74,0.059645490294350983,37000.0
3812818,4328988,1,0.05761316872427984,0.10505222607613915,6.747825567680823,89318,42,84,0.10505222607613915,42000.0
1298087,3314086,1,0.011535048802129548,0.024415297584035996,1.8687598783872295,42939,13,26,0.024415297584035996,13000.0
1324992,2997772,1,0.0008198297588081092,0.012040131037144292,8.53396501320433,12936381,81,162,0.012040131037144292,81000.0
2701313,764104,1,0.0800768737988469,0.2641343494559278,19.178261865155758,601088,125,250,0.2641343494559278,125000.0
2160064,1275680,1,0.05263157894736842,0.02456213511259383,0.4229677328322923,384,2,4,0.02456213511259383,2000.0
75794,2915180,1,0.0,0,0,2212,0,0,0,0.0
3128762,2524536,1,0.0,0,0,5,0,0,0,0.0
3434769,1172472,1,0.0,0,0,82,0,0,0,0.0
236638,3099969,1,0.09931506849315068,0.05926249999356286,4.304728338293204,22454,29,58,0.05926249999356286,29000.0
995676,4329137,1,0.0,0,0,48,0,0,0,0.0
4738635,1115942,1,0.02197802197802198,0.006151271780808037,0.7854720039207481,13760,6,12,0.006151271780808037,6000.0
3413400,1333269,1,0.0,0,0,14,0,0,0,0.0
1690070,4777814,1,0.0,0,0,36,0,0,0,0.0
1932400,4865148,1,0.018518518518518517,0.012820079314240507,0.6350016655064776,2100,4,8,0.012820079314240507,4000.0
796367,22364,1,0.00015051173991571343,0.0006419936320853684,0.22191266047030042,79704,2,4,0.0006419936320853684,2000.0
3194645,3520659,1,0.08728179551122195,0.8704857351582763,8.124397804029249,41440,35,70,0.8704857351582763,35000.0
1455727,3088232,1,0.024270353302611368,0.13821514061181717,11.731274952885883,676389,79,158,0.13821514061181717,79000.0
37148,4457580,1,0.09433962264150944,0.4853004757284494,11.172867292079403,85485,65,130,0.4853004757284494,65000.0
2382233,3818147,1,0.0010030090270812437,0.001532389651750381,0.2773869570497932,138528,2,4,0.001532389651750381,2000.0
3251589,357528,1,0.28905109489051095,0.7459623353795048,33.35839637703122,194682,198,396,0.7459623353795048,198000.0
19045,2285967,1,0.0,0,0,168,0,0,0,0.0
4157152,4577077,1,0.0,0,0,392,0,0,0,0.0
3257910,3285204,1,0.0,0,0,2448,0,0,0,0.0
2593954,3650803,1,0.039473684210526314,0.050736519903939084,4.6715455144070175,147378,33,66,0.050736519903939084,33000.0
1738128,832664,1,0.0,0,0,112,0,0,0,0.0
3004880,767875,1,0.0004666355576294914,0.003337004363171923,0.2773835693127996,42780,2,4,0.003337004363171923,2000.0
1255900,3080128,1,0.054844606946983544,0.043380106351291345,4.290550158839452,53476,30,60,0.043380106351291345,30000.0
3046452,2913995,1,0.06629834254143646,0.03118411453567493,1.938318063115844,5406,12,24,0.03118411453567493,12000.0
4751058,247208,1,0.0013245033112582781,0.0010845986984815619,0.14648698093279536,2259,1,2,0.0010845986984815619,1000.0
3573499,4487943,1,0.06060606060606061,0.03750498275533371,0.43383949517516496,124,2,4,0.03750498275533371,2000.0
1838667,654819,1,0.109104589917231,0.16117948407487917,19.401255632427887,522144,145,290,0.16117948407487917,145000.0
1183417,1027216,1,0.009375,0.014467289003656686,0.9252840569674052,98245,6,12,0.014467289003656686,6000.0
2264243,4125194,1,0.09090909090909091,0.3861195790287665,7.542617508895495,72675,45,90,0.3861195790287665,45000.0
2525847,486299,1,0.0,0,0,516,0,0,0,0.0
4446498,1986894,1,0.046511627906976744,0.054396046371489,0.8724635681103473,425,4,8,0.054396046371489,4000.0
571438,4479474,1,0.1340782122905028,0.7026743111882738,6.2070205373526335,10230,24,48,0.7026743111882738,24000.0
3101181,1993396,1,0.017247210010145418,0.002685193678875996,4.898249395494177,939516,51,102,0.002685193678875996,51000.0
2498262,3803797,1,0.0,0,0,166,0,0,0,0.0
2555540,2567227,1,0.0,0,0,1152,0,0,0,0.0
3253823,4225188,1,0.006947282386595832,0.0029235658018252203,1.8013527164557666,146583,17,34,0.0029235658018252203,17000.0
3815718,4851420,1,0.13665594855305466,0.6014791650249065,26.258132962744565,497248,170,340,0.6014791650249065,170000.0
2124164,4061869,1,0.0,0,0,232,0,0,0,0.0
455207,3624028,1,0.003424657534246575,7.044237813468582e-05,0.10459468211977535,20272,1,2,7.044237813468582e-05,1000.0
2143597,360153,1,0.01809954751131222,0.003360979791355025,0.5606302668739045,7826,4,8,0.003360979791355025,4000.0
1330707,2437823,1,0.04456521739130435,0.5558745341438355,8.265728129130105,227574,41,82,0.5558745341438355,41000.0
1829249,1297457,1,0.0,0,0,49,0,0,0,0.0
1565812,318171,1,0.0,0,0,91,0,0,0,0.0
4067295,4713292,1,0.04519774011299435,0.01711851540190425,2.239141081500223,32016,16,32,0.01711851540190425,16000.0
556672,3435244,1,0.038560411311053984,0.029170045350706837,2.1547986439199613,8763,15,30,0.029170045350706837,15000.0
4432608,2471048,1,0.009819967266775777,0.01653527981455005,0.9215647113221899,15366,6,12,0.01653527981455005,6000.0
1253184,1607510,1,0.002702702702702703,0.07142857142857142,0.3789231816899512,17898,1,2,0.07142857142857142,1000.0
3626358,741613,1,0.005747126436781609,0.009157698095739797,0.8280471514913995,117221,6,12,0.009157698095739797,6000.0
3728659,4155019,1,0.0027397260273972603,0.0006493506493506494,0.13624836352100173,728,1,2,0.0006493506493506494,1000.0
203620,1529758,1,0.04031765424557117,0.002168458318769085,6.168989005218622,594370,66,132,0.002168458318769085,66000.0
4105847,4255723,1,0.03897944720056697,0.023451687120173793,6.765733481041762,282264,55,110,0.023451687120173793,55000.0
2933517,2618437,1,0.0022935779816513763,8.375209380234506e-05,0.10652293868052712,3432,1,2,8.375209380234506e-05,1000.0
4040811,4505126,1,0.01818181818181818,0.0028057582352483323,0.39920018207297747,6380,3,6,0.0028057582352483323,3000.0
3397350,3600620,1,0.04071246819338423,0.10498417904775623,2.9641255211174626,24264,16,32,0.10498417904775623,16000.0
3049535,1917964,1,0.0,0,0,4501,0,0,0,0.0
3699998,2505555,1,0.044444444444444446,0.0027240973002422672,0.3008661453746566,312,2,4,0.0027240973002422672,2000.0
4762019,2212794,1,0.007518796992481203,0.0016953648984586677,0.4545604328962618,18924,4,8,0.0016953648984586677,4000.0
473043,661704,1,0.11229135053110774,3.1575373384717818,21.26649862072326,130900,74,148,3.1575373384717818,74000.0
2715796,2913180,1,0.0,0,0,1962,0,0,0,0.0
3674016,4568734,1,0.0,0,0,19,0,0,0,0.0
523334,3722716,1,0.01282051282051282,1.7219311269767596e-05,0.1677396623652093,4032,2,4,1.7219311269767596e-05,2000.0
4336310,3870648,1,0.0038314176245210726,5.553704320781961e-05,0.10205685055467205,4617,1,2,5.553704320781961e-05,1000.0
1220080,3152119,1,0.00102880658436214,0.0018832391713747645,0.15936859383904953,39102,1,2,0.0018832391713747645,1000.0
2644838,241370,1,0.025830258302583026,0.04753010426811969,4.08235284773901,117292,28,56,0.04753010426811969,28000.0
2699534,1257453,1,0.00375234521575985,0.007604834827411234,0.3437031088252297,5764,2,4,0.007604834827411234,2000.0
1677331,4476596,1,0.016793893129770993,0.14902962036414308,5.582263519269636,328877,33,66,0.14902962036414308,33000.0
1008894,800291,1,0.0,0,0,1392,0,0,0,0.0
4682329,1974922,1,0.0012062726176115801,4.12847824291966e-05,0.09905877727655886,27064,1,2,4.12847824291966e-05,1000.0
1227550,2805603,1,0.0,0,0,17580,0,0,0,0.0
1058049,3695034,1,0.0,0,0,1590,0,0,0,0.0
3676865,1139433,1,0.016927899686520375,0.1150471870528998,8.079146362431931,748500,54,108,0.1150471870528998,54000.0
289215,549468,1,0.013133208255159476,0.006456148366438859,0.8420381183489349,14819,7,14,0.006456148366438859,7000.0
1851023,3706514,1,0.019230769230769232,0.009784190482719895,0.746954473876201,5784,5,10,0.009784190482719895,5000.0
3799486,100342,1,0.0,0,0,281,0,0,0,0.0
835687,2038962,1,0.032890132960111965,0.008047014310105337,4.941693388252246,495360,47,94,0.008047014310105337,47000.0
753859,3029767,1,0.08310991957104558,0.0647309847208617,4.746293480225218,35328,31,62,0.0647309847208617,31000.0
3094990,3226739,1,0.009810791871058164,0.004173571267836334,4.142226221545925,310250,42,84,0.004173571267836334,42000.0
2635984,3779861,1,0.010607521697203472,0.002312876850771938,1.2083292294361103,84480,11,22,0.002312876850771938,11000.0
102620,589049,1,0.02054794520547945,0.0005634963837364121,0.8790687940200617,22562,9,18,0.0005634963837364121,9000.0
2020689,1878814,1,0.04879035520673194,3.4777189190937112,99.34062650114703,16480657,603,1206,3.4777189190937112,603000.0
3490790,696157,1,0.0,0,0,53064,0,0,0,0.0
2231589,4666942,1,0.008532423208191127,0.0060694491062559235,0.7305147406401072,37368,5,10,0.0060694491062559235,5000.0
1317354,3510767,1,0.0,0,0,2142,0,0,0,0.0
1560068,3244110,1,0.0011702750146284377,0.0008277730598408065,0.21881259438912415,45468,2,4,0.0008277730598408065,2000.0
2749267,4632574,1,0.14285714285714285,0.0012920299773946074,0.2720851376540081,64,2,4,0.0012920299773946074,2000.0
4694327,3954199,1,0.0056022408963585435,0.011224489795918367,0.3841384672885265,5160,2,4,0.011224489795918367,2000.0
970172,1355472,1,0.0,0,0,392,0,0,0,0.0
1867021,1629164,1,0.0,0,0,290,0,0,0,0.0
3894541,848999,1,0.004761904761904762,8.378788259641891e-06,0.08554460979176402,5278,1,2,8.378788259641891e-06,1000.0
114486,1454515,1,0.0236318407960199,0.0012703134149895934,1.838447307487525,93982,19,38,0.0012703134149895934,19000.0
4842249,3430875,1,0.010869565217391304,0.017857142857142856,0.24842549839846914,270,1,2,0.017857142857142856,1000.0
2950409,1906763,1,0.0,0,0,3068,0,0,0,0.0
4655006,4150300,1,0.0,0,0,38,0,0,0,0.0
2071806,2805603,1,0.002997002997002997,0.003686667042815987,0.43175324449243846,109875,3,6,0.003686667042815987,3000.0
2191874,4311473,1,0.02247191011235955,0.0024777822477416523,0.28313605318812324,1314,2,4,0.0024777822477416523,2000.0
3630404,3149670,1,0.03466204506065858,0.045235008060578855,3.1805655116823357,56522,20,40,0.045235008060578855,20000.0
2937322,4327572,1,0.14307692307692307,0.519417125404557,16.914167491125472,125130,93,186,0.519417125404557,93000.0
1475544,1228736,1,0.012314007183170857,0.06631461517219328,3.847978968665969,158676,24,48,0.06631461517219328,24000.0
4321162,353555,1,0.00037209302325581393,0.0014231579046743708,0.47960135664207065,64488,4,8,0.0014231579046743708,4000.0
939497,4601930,1,0.09090909090909091,0.21394103807396694,5.294958213805236,26675,31,62,0.21394103807396694,31000.0
326452,3379471,1,0.0,0,0,2340,0,0,0,0.0
330307,732022,1,0.0020833333333333333,9.44518956495457e-06,0.0864303862565374,56508,1,2,9.44518956495457e-06,1000.0
815236,1260722,1,0.013812154696132596,0.006564052223224493,0.6845105639065944,3916,5,10,0.006564052223224493,5000.0
4053887,1705588,1,0.0010121457489878543,0.00019627085377821394,0.11715068522798286,2958,1,2,0.00019627085377821394,1000.0
4020444,4769182,1,0.0015342129487572874,0.00014108462308609436,0.4703267612883078,77760,5,10,0.00014108462308609436,5000.0
1129266,319344,1,0.02195121951219512,0.0018024610629064968,4.190533242489157,532504,45,90,0.0018024610629064968,45000.0
518861,1002989,1,0.1875,0.691753399064989,12.314060604175125,36260,63,126,0.691753399064989,63000.0
1336736,2839063,1,0.0,0,0,776,0,0,0,0.0
1283105,4151080,1,0.0,0,0,96,0,0,0,0.0
1131556,4425408,1,0.05102040816326531,0.018021552733629768,0.871010647806482,582,5,10,0.018021552733629768,5000.0
1657112,3198902,1,0.0,0,0,15,0,0,0,0.0
2485942,2907065,1,0.015151515151515152,0.0013422818791946308,0.15120851397395815,192,1,2,0.0013422818791946308,1000.0
1187384,1157430,1,0.10526315789473684,0.05241875462594407,3.3914139243426242,13320,22,44,0.05241875462594407,22000.0
2956184,816531,1,0.0,0,0,238,0,0,0,0.0
1412406,4375125,1,0.10714285714285714,0.0059881814302706685,0.46528234835282023,220,3,6,0.0059881814302706685,3000.0
2089379,1468844,1,0.008695652173913044,0.008771929824561403,0.21113980144539465,228,1,2,0.008771929824561403,1000.0
1886559,2471237,1,0.0,0,0,864,0,0,0,0.0
3274445,3474373,1,0.011111111111111112,0.0001528092050459629,0.20069210472731816,7881,2,4,0.0001528092050459629,2000.0
4257316,734375,1,0.01179245283018868,0.012452050008928926,0.6695262335711003,6608,5,10,0.012452050008928926,5000.0
1628878,4350468,1,0.022304832713754646,0.007717732808448922,0.8915460351118701,6696,6,12,0.007717732808448922,6000.0
4784093,3207346,1,0.0,0,0,2639,0,0,0,0.0
4299698,3934937,1,0.0,0,0,1438,0,0,0,0.0
3839027,3795613,1,0.03314917127071823,0.019336758086450006,1.0099987339257928,2262,6,12,0.019336758086450006,6000.0
68717,3316615,1,0.0,0,0,7216,0,0,0,0.0
3866829,1073878,1,0.06557377049180328,0.048817195529814825,0.888562133608877,714,4,8,0.048817195529814825,4000.0
3708904,1178697,1,0.0200445434298441,0.005562912450324587,1.098008357815796,47112,9,18,0.005562912450324587,9000.0
2634789,3939243,1,0.050647820965842166,0.22034503266727087,17.84988070982711,1468755,129,258,0.22034503266727087,129000.0
4360409,4847918,1,0.0028145229383619475,0.009701916769275242,1.3827423350810453,322710,10,20,0.009701916769275242,10000.0
4822389,870527,1,0.0875,0.46221857142125955,9.559485784236461,120375,56,112,0.46221857142125955,56000.0
3652495,744085,1,0.0,0,0,152,0,0,0,0.0
1475238,511265,1,0.008962868117797696,0.028083739833734522,2.832669893526519,60788,21,42,0.028083739833734522,21000.0
1369917,4193631,1,0.0,0,0,390,0,0,0,0.0
3539910,3883024,1,0.02321724709784411,0.022421301095204755,3.624332948582307,262353,28,56,0.022421301095204755,28000.0
2778968,614334,1,0.0,0,0,399,0,0,0,0.0
4462181,357528,1,0.12046204620462046,0.19985781152043908,11.91124376693488,107778,73,146,0.19985781152043908,73000.0
2633571,3221667,1,0.06567992599444958,0.072979715766524,9.677408420317239,120176,71,142,0.072979715766524,71000.0
1954674,34017,1,0.13527575442247658,0.24358255395566172,18.939261508224643,271810,130,260,0.24358255395566172,130000.0
3960857,4733505,1,0.007759456838021339,0.00022351510134379363,0.7220581574702585,28308,8,16,0.00022351510134379363,8000.0
2026440,392678,1,0.0,0,0,1794,0,0,0,0.0
1841875,2909553,1,0.013320647002854425,0.0021605726161123676,1.5203028751285623,254826,14,28,0.0021605726161123676,14000.0
4505818,2887857,1,0.004597701149425287,0.0006119962358699341,1.3371468186564341,436350,14,28,0.0006119962358699341,14000.0
1313574,2651460,1,0.02394859813084112,0.001153335744520811,3.8241760341458444,456330,41,82,0.001153335744520811,41000.0
126673,1276289,1,0.0001343499143519296,0.00023349546781674922,0.4024269349857785,267912,4,8,0.00023349546781674922,4000.0
2457198,3244110,1,0.0023323615160349854,0.0008129131124144351,0.41592774134715005,58940,4,8,0.0008129131124144351,4000.0
2679010,2108573,1,0.012311901504787962,0.0012133391004640979,1.7302692135938023,138000,18,36,0.0012133391004640979,18000.0
4696006,441387,1,0.011764705882352941,0.0011337868480725624,0.14744495463149396,693,1,2,0.0011337868480725624,1000.0
1886723,2963528,1,0.00404975412207116,0.004129474677508655,1.5601298065206781,317438,14,28,0.004129474677508655,14000.0
4439696,438252,1,0.06280193236714976,0.7342153271371127,6.753771256673405,47244,26,52,0.7342153271371127,26000.0
2903363,1748115,1,0.00390625,0.03333333333333333,0.29401410379520604,1750,1,2,0.03333333333333333,1000.0
3358926,4037096,1,0.0,0,0,2128,0,0,0,0.0
975068,3336698,1,0.2261904761904762,0.5942959976280474,8.434568074235672,9648,38,76,0.5942959976280474,38000.0
4019611,3348199,1,0.03278688524590164,0.7703165430281012,4.529880751919283,40400,16,32,0.7703165430281012,16000.0
1559904,683036,1,0.04,0.012956512218810666,0.8340576949434824,3901,5,10,0.012956512218810666,5000.0
4393001,4636310,1,0.0,0,0,60,0,0,0,0.0
3155771,2259316,1,0.005917159763313609,3.9428758769826175e-05,0.25673384219325435,7425,3,6,3.9428758769826175e-05,3000.0
188660,4151050,1,0.0,0,0,18,0,0,0,0.0
3131202,2842322,1,0.0,0,0,488,0,0,0,0.0
651056,1900898,1,0.04343220338983051,0.0735918905465407,5.952811513050092,60654,41,82,0.0735918905465407,41000.0
171777,4409842,1,0.0,0,0,21,0,0,0,0.0
3896233,3204586,1,0.16972477064220184,1.5972375971449397,35.41574480748684,360396,185,370,1.5972375971449397,185000.0
248533,3222063,1,0.0,0,0,8,0,0,0,0.0
3893222,261159,1,0.0,0,0,3654,0,0,0,0.0
2386182,795354,1,0.0,0,0,32,0,0,0,0.0
235578,2167753,1,0.020833333333333332,0.0066213901725191504,0.6442333557405653,8844,5,10,0.0066213901725191504,5000.0
2382007,2802631,1,0.00357355568790947,0.012541621250899955,0.9058641971635764,21762,6,12,0.012541621250899955,6000.0
3607157,1464436,1,0.021383075523202913,0.4959375079689136,8.917597293526798,354654,47,94,0.4959375079689136,47000.0
4475133,4303816,1,0.0005181347150259067,2.4146423914618244e-05,0.0940612168187352,9630,1,2,2.4146423914618244e-05,1000.0
4344728,176525,1,0.0,0,0,16512,0,0,0,0.0
3788474,2326554,1,0.043478260869565216,0.010843785165768241,0.5280455440498141,272,3,6,0.010843785165768241,3000.0
597366,1152798,1,0.0,0,0,3906,0,0,0,0.0
4136514,4064542,1,0.006172839506172839,0.001002004008016032,0.14480679514431263,322,1,2,0.001002004008016032,1000.0
4729163,3815591,1,0.0016273393002441008,7.079872048105877e-05,0.19505424246493258,108960,2,4,7.079872048105877e-05,2000.0
1357283,1187402,1,0.0,0,0,370,0,0,0,0.0
123307,4007276,1,0.045037531276063386,0.17432974094087453,22.073917425941705,2878848,162,324,0.17432974094087453,162000.0
4787138,3220325,1,0.13829787234042554,0.006610276954598476,1.6445386164515372,1740,13,26,0.006610276954598476,13000.0
3675420,3386435,1,0.006482982171799027,0.0010544119743405977,1.8644295873414067,149744,20,40,0.0010544119743405977,20000.0
2090174,16440,1,0.03125,0.01282451599581947,0.5015654612032824,2210,3,6,0.01282451599581947,3000.0
1562442,4442512,1,0.07947019867549669,0.10080457128631765,5.712620559354701,38318,36,72,0.10080457128631765,36000.0
3472818,3546115,1,0.00906344410876133,0.0009698922098421171,0.6631738497359698,15456,6,12,0.0009698922098421171,6000.0
475362,2281605,1,0.125,0.019998592175922734,1.2727184294667588,1196,8,16,0.019998592175922734,8000.0
4017761,1823416,1,0.0,0,0,2138,0,0,0,0.0
9413,902854,1,0.02069309399152331,0.003171697216301861,7.896584488123529,1467709,83,166,0.003171697216301861,83000.0
4165681,1233876,1,0.22058823529411764,0.37812440594390634,6.648063182278574,6720,30,60,0.37812440594390634,30000.0
887938,4168680,1,0.018867924528301886,0.002320185614849188,0.1648503431106677,533,1,2,0.002320185614849188,1000.0
2541283,4760789,1,0.001176470588235294,5.91961167347422e-05,0.10272578120745823,13360,1,2,5.91961167347422e-05,1000.0
3945270,1922919,1,0.017897091722595078,0.011652169445567536,1.0765049673949176,12750,8,16,0.011652169445567536,8000.0
3594284,2806205,1,0.006514657980456026,0.04147640791476408,0.5121305849841329,7358,2,4,0.04147640791476408,2000.0
1786667,1671327,1,0.0,0,0,469,0,0,0,0.0
429001,2842984,1,0.0012113870381586917,6.176052467857682e-06,0.15743465310034016,116846,2,4,6.176052467857682e-06,2000.0
4640383,1270557,1,0.00013812154696132598,0.0001585085768319488,0.20795196988099093,72385,2,4,0.0001585085768319488,2000.0
745635,2616335,1,0.005934718100890208,0.059270623463869986,1.3471214200205834,60260,8,16,0.059270623463869986,8000.0
4448891,2122753,1,0.0180752320468979,0.37728733541191195,6.993107179465091,129280,37,74,0.37728733541191195,37000.0
4174076,4606825,1,0.0054446460980036296,4.273934816791302e-05,0.2687668573414196,38313,3,6,4.273934816791302e-05,3000.0
4610114,3534273,1,0.030560271646859084,0.009808182371537633,2.289978912423621,90552,18,36,0.009808182371537633,18000.0
271360,2138543,1,0.0,0,0,684,0,0,0,0.0
180983,1059554,1,0.017699115044247787,0.004094736132427534,0.31072565557125936,1414,2,4,0.004094736132427534,2000.0
2435362,2224264,1,0.014925373134328358,0.015887061709470966,1.5313706661435091,112684,10,20,0.015887061709470966,10000.0
3476921,1054633,1,0.023571611580835254,0.3022385402195439,15.059929433701575,1199436,92,184,0.3022385402195439,92000.0
3724698,3485412,1,0.03614457831325301,0.00519456123549488,0.4035552483308812,949,3,6,0.00519456123549488,3000.0
1648899,2023675,1,0.1388888888888889,0.020872869372547877,0.8817959499660846,310,5,10,0.020872869372547877,5000.0
3605327,2304808,1,0.0,0,0,24,0,0,0,0.0
4353650,1636944,1,0.0057306590257879654,0.0037006287664726975,0.27642614641215224,3410,2,4,0.0037006287664726975,2000.0
911669,4444163,1,0.01023391812865497,0.0060074916504334825,1.6247062462607023,470425,14,28,0.0060074916504334825,14000.0
476461,1512639,1,0.07677165354330709,1.8761248932367782,18.973419997445397,288393,78,156,1.8761248932367782,78000.0
579504,3253288,1,0.0017793594306049821,0.00011491611123879568,0.11023768369460304,3342,1,2,0.00011491611123879568,1000.0
2652369,760706,1,0.0,0,0,1395,0,0,0,0.0
1300924,2476047,1,0.06451612903225806,0.04474660371578351,2.6050474149695155,17100,16,32,0.04474660371578351,16000.0
4428153,1565469,1,0.02516309412861137,0.03369968183715304,6.839940253415524,882816,54,108,0.03369968183715304,54000.0
2826177,3307099,1,0.0,0,0,82,0,0,0,0.0
1134331,2654294,1,0.0,0,0,253,0,0,0,0.0
3840652,3530661,1,0.026151222285389426,0.012774988949909492,5.302198582276873,308274,46,92,0.012774988949909492,46000.0
4474583,634050,1,0.19469026548672566,0.16435329849547603,3.7184826626947625,3744,22,44,0.16435329849547603,22000.0
