Source,Sink,Connected
4579088,3846660,1
4579088,3963068,1
4579088,1836995,1
4579088,1000808,1
4579088,4739949,1
4579088,1944135,1
4579088,3347749,1
4579088,4271330,1
2146076,1942053,1
2146076,3237440,1
2146076,497600,1
2146076,3951030,1
2146076,2424481,1
2424481,1780344,1
2424481,1158097,1
2424481,793852,1
2424481,4340441,1
2424481,3716503,1
2424481,2536622,1
3247133,3383073,1
740572,3383073,1
2809092,3383073,1
1998627,181417,1
181417,1252506,1
1252506,1607510,1
1607510,2714648,1
1607510,4737429,1
4737429,4397519,1
4737429,3955585,1
4737429,4314283,1
4737429,3060208,1
4737429,2438092,1
4737429,3574932,1
20388,2981668,1
1122,2981668,1
4302499,2981668,1
3899173,3870424,1
3870424,2577937,1
2577937,2536299,1
2536299,1480681,1
1480681,1363058,1
1480681,1200496,1
1480681,2759821,1
1480681,4249273,1
1480681,3046541,1
1480681,10672,1
1480681,3944700,1
20388,778021,1
4096612,778021,1
1730726,778021,1
2277157,3728977,1
3728977,2397178,1
3728977,1105218,1
3728977,79909,1
3728977,2458511,1
3728977,3474972,1
3728977,2318407,1
3728977,4009022,1
4009022,3472031,1
4009022,4210692,1
4009022,4448892,1
20388,1864273,1
1793311,1864273,1
1610591,1864273,1
3670317,2555689,1
888120,2555689,1
2984603,2555689,1
20388,2629421,1
1846121,2629421,1
4332049,2629421,1
884526,4776110,1
884526,418451,1
884526,824741,1
884526,2552871,1
884526,3884062,1
884526,4836115,1
884526,3909304,1
884526,119853,1
884526,2288241,1
884526,2910063,1
884526,3829684,1
3374895,4489237,1
4489237,4586960,1
4489237,4018364,1
4489237,4188620,1
4489237,610253,1
4489237,39719,1
4489237,638171,1
4489237,1566172,1
4489237,1228736,1
1228736,884318,1
1228736,3369010,1
597807,2424643,1
2424643,2740141,1
2740141,4456287,1
2740141,507819,1
2740141,769050,1
2740141,1032898,1
2740141,2437337,1
2740141,1134838,1
2740141,1577653,1
2740141,4148534,1
2740141,1018864,1
4529968,2113393,1
4529968,2503314,1
4529968,1267931,1
4529968,2479059,1
4529968,2006888,1
4529968,4022814,1
4022814,3894363,1
4022814,2502563,1
4022814,4706051,1
4022814,3116586,1
4022814,267105,1
3014450,626980,1
3014450,1959508,1
3014450,4463865,1
3014450,1770626,1
3014450,2606816,1
3014450,3858223,1
3014450,4176374,1
3014450,3663702,1
3014450,1414432,1
3014450,1579078,1
3014450,30258,1
622386,296616,1
296616,2459276,1
296616,1224349,1
1224349,1324992,1
1324992,1878418,1
1324992,3884857,1
1324992,3264988,1
1324992,1436870,1
1324992,3616375,1
1324992,4190361,1
1324992,1596695,1
1916723,3273664,1
3273664,1312220,1
3273664,4736766,1
3273664,970600,1
970600,343237,1
970600,1321189,1
1321189,3994576,1
1321189,3062370,1
1321189,4078518,1
1321189,2702410,1
1321189,452662,1
20388,4841268,1
1564470,2042257,1
1564470,369730,1
1564470,2265199,1
1564470,2293447,1
1564470,3818943,1
1564470,3447380,1
1564470,3670336,1
1564470,2139768,1
1564470,1276198,1
1564470,1750882,1
1564470,3586008,1
3956535,4106021,1
3956535,2443914,1
2443914,1884638,1
2443914,2382021,1
2443914,4524236,1
4524236,2377378,1
2377378,116294,1
2377378,3883025,1
2377378,617948,1
2377378,3404658,1
2377378,4250514,1
4759359,4636624,1
4759359,681719,1
4759359,3029569,1
4759359,2071490,1
4759359,3164387,1
3164387,746114,1
3164387,4044304,1
3164387,3849653,1
3164387,1443500,1
1443500,1535394,1
1443500,901373,1
1600876,2817859,1
2788582,2817859,1
856916,2817859,1
212805,620720,1
620720,3163483,1
3163483,3147899,1
3163483,4783672,1
3163483,229267,1
3163483,3691897,1
3163483,2001287,1
3163483,4181716,1
3163483,328448,1
3163483,2950701,1
3163483,526382,1
3333959,1649441,1
3333959,3224914,1
3333959,2839020,1
3333959,1219793,1
3333959,4743440,1
3333959,2512891,1
3333959,3868703,1
3868703,3625513,1
3868703,4782726,1
3868703,1911186,1
3868703,1843886,1
20388,3825480,1
1660431,3825480,1
3553485,3825480,1
630604,2430596,1
630604,3244328,1
630604,1673767,1
630604,2987260,1
630604,417399,1
630604,1761428,1
630604,3942105,1
630604,1511168,1
1511168,2507974,1
1511168,52596,1
1511168,2913230,1
2031436,4353595,1
2031436,3804237,1
3804237,336553,1
3804237,3457898,1
3804237,3118335,1
3804237,2113143,1
3804237,2756968,1
2756968,9679,1
2756968,3265758,1
2756968,1354993,1
2756968,3061647,1
20388,3145551,1
2984603,4390738,1
3104940,4390738,1
2120801,4390738,1
1294163,1932748,1
1932748,2576462,1
1932748,3841228,1
3841228,1920244,1
1920244,2503470,1
1920244,4459890,1
1920244,3002339,1
1920244,3918074,1
1920244,3375704,1
1920244,2342789,1
1920244,3435822,1
1761110,4690405,1
1761110,1903582,1
1761110,1330345,1
1330345,2858278,1
1330345,1372302,1
1330345,4324828,1
1330345,159737,1
1330345,968253,1
1330345,1801624,1
1330345,3627590,1
3627590,4372964,1
3080022,2489499,1
3080022,1974460,1
3080022,2738004,1
2738004,2028266,1
2738004,21029,1
2738004,3370672,1
2738004,1998220,1
2738004,4132387,1
2738004,1238510,1
2738004,3226908,1
2738004,2393937,1
810847,4175913,1
4175913,3434826,1
3434826,867745,1
867745,4280541,1
867745,1865522,1
1865522,1968484,1
1865522,1114173,1
1865522,2550107,1
1865522,4718207,1
1865522,377939,1
1865522,4550246,1
4112224,3366344,1
4112224,3071786,1
4112224,2941683,1
4112224,1203162,1
4112224,72839,1
72839,4011090,1
72839,3929022,1
72839,3563955,1
72839,3602816,1
72839,3151361,1
72839,3668170,1
20388,4005729,1
133673,4005729,1
2989221,4005729,1
3129186,3170158,1
3129186,2988556,1
3129186,2740141,1
2740141,4456287,1
2740141,507819,1
2740141,769050,1
2740141,1032898,1
2740141,2437337,1
2740141,1134838,1
2740141,1577653,1
2740141,4148534,1
712547,982892,1
982892,3238481,1
982892,4316205,1
982892,2648206,1
982892,1421600,1
982892,2340952,1
982892,1838020,1
982892,2423903,1
982892,637515,1
982892,3591723,1
982892,1354436,1
466787,1601895,1
1601895,286013,1
1601895,2430150,1
1601895,2093116,1
1601895,3130382,1
1601895,1829304,1
1601895,3978423,1
1601895,948688,1
1601895,4208233,1
1601895,1752294,1
1601895,4478584,1
999685,3833698,1
2780339,3833698,1
3088232,1432952,1
3088232,4728048,1
3088232,1453684,1
3088232,39514,1
3088232,1529484,1
3088232,4670593,1
3088232,3902060,1
3088232,4069987,1
3088232,3169725,1
3169725,513693,1
3169725,3037559,1
3506025,2085431,1
2085431,2744911,1
2085431,2647387,1
2085431,2694478,1
2085431,2556601,1
2085431,4098583,1
2085431,1973521,1
2085431,3093481,1
2085431,4209032,1
2085431,111378,1
2085431,2976793,1
3376555,647017,1
662250,647017,1
448545,647017,1
851822,2198837,1
2198837,3762184,1
2198837,3032581,1
3032581,2381801,1
3032581,240242,1
3032581,601668,1
3032581,121952,1
3032581,3575864,1
3032581,2077763,1
3032581,201259,1
3032581,55092,1
2121585,1345795,1
2121585,2461080,1
2121585,4549162,1
4549162,4658480,1
4549162,2899603,1
4549162,777593,1
4549162,1339761,1
4549162,3046615,1
3046615,3828739,1
3046615,1341632,1
1341632,3341003,1
3981172,766638,1
3981172,4496116,1
3981172,4813263,1
3981172,528158,1
3981172,2159632,1
3981172,4169503,1
3981172,3343052,1
3981172,3169725,1
3169725,513693,1
3169725,3037559,1
3169725,3231008,1
3376555,2760565,1
1802489,2760565,1
1260507,2760565,1
2549365,843636,1
2757027,843636,1
2619379,843636,1
3473274,4585311,1
3473274,933994,1
3473274,2800260,1
3473274,426637,1
3473274,4276721,1
3473274,3599769,1
3473274,4577899,1
3473274,733650,1
3473274,260080,1
3473274,4345681,1
3473274,2879546,1
4284282,869244,1
4284282,2719313,1
4284282,4264935,1
4284282,2929510,1
4284282,32568,1
4284282,776194,1
4284282,1284665,1
4284282,439236,1
4284282,1458375,1
4284282,3136766,1
4284282,1201065,1
2883450,1517677,1
2883450,1422639,1
2883450,1323607,1
1323607,4146791,1
4146791,687113,1
4146791,413272,1
4146791,1325029,1
4146791,2939429,1
4146791,1724983,1
4146791,2094363,1
4146791,2403857,1
2619379,2965375,1
1669733,2965375,1
2809092,2965375,1
163021,4276097,1
3511222,4276097,1
2307623,4276097,1
1770441,1400706,1
1290168,1400706,1
3699560,1400706,1
2744198,624514,1
2744198,48610,1
2744198,3452246,1
2744198,2260223,1
2744198,759809,1
759809,3994502,1
759809,3239569,1
759809,4534157,1
759809,3029290,1
759809,1692051,1
759809,4519264,1
966537,1160149,1
966537,1869035,1
966537,1329712,1
966537,3502124,1
966537,1136600,1
966537,3925325,1
966537,1087025,1
966537,3287011,1
966537,1376442,1
966537,2610028,1
966537,511556,1
49037,2323026,1
49037,419485,1
49037,1228736,1
1228736,884318,1
1228736,3369010,1
3369010,4851622,1
4851622,2333657,1
4851622,3510614,1
4851622,4244104,1
4851622,3230872,1
4851622,3833989,1
4325261,3465628,1
3465628,1564492,1
3465628,1750348,1
3465628,54070,1
3465628,1127722,1
3465628,3708915,1
3465628,4725859,1
3465628,2789382,1
3465628,4155171,1
3465628,2107274,1
3465628,1966911,1
133673,2449296,1
1973544,2449296,1
3376555,819090,1
3174668,819090,1
1042163,819090,1
2057013,237461,1
3904947,237461,1
2479083,237461,1
4562839,341963,1
4562839,3595251,1
4562839,4236498,1
4562839,650264,1
4562839,458325,1
4562839,4615835,1
4562839,1756073,1
4562839,1458628,1
4562839,4232890,1
4562839,3211423,1
4562839,616695,1
1324992,303000,1
3008244,303000,1
3399094,303000,1
3596185,2195677,1
2195677,1242327,1
2195677,3411764,1
2195677,3604828,1
2195677,1456338,1
2195677,2123116,1
2195677,1954060,1
2195677,3485067,1
2195677,1868119,1
2195677,982952,1
2195677,912016,1
368544,1261694,1
1261694,4575078,1
1261694,2018606,1
1261694,4640211,1
1261694,4672872,1
1261694,3197786,1
3197786,4466517,1
3197786,2336906,1
3197786,4578655,1
4578655,4365462,1
4578655,1115046,1
4292513,4633953,1
4292513,4606382,1
4292513,3280348,1
4292513,2960401,1
4292513,2741377,1
4292513,68339,1
4292513,2165204,1
4292513,3619857,1
4292513,1425804,1
4292513,4816932,1
4292513,1765936,1
1856737,3768226,1
2984603,2023333,1
2326042,2023333,1
740572,2023333,1
20388,204712,1
2619379,204712,1
2984603,204712,1
20388,2949033,1
2261861,2949033,1
3276146,2949033,1
1482666,3994321,1
1482666,3481858,1
1482666,505924,1
1482666,3226960,1
1482666,199959,1
1482666,1457731,1
1482666,3339285,1
1482666,769670,1
1482666,4551422,1
1482666,116089,1
1482666,3352834,1
4096612,3383210,1
2549365,1744811,1
3174668,1744811,1
848620,1744811,1
341520,2662315,1
2452371,2662315,1
924501,2662315,1
20388,1957800,1
3174668,1957800,1
3314478,1957800,1
1060606,1171375,1
2742606,1171375,1
2177982,1171375,1
2695091,746390,1
746390,3636857,1
746390,1954262,1
746390,3636084,1
746390,2058726,1
746390,1281279,1
746390,3702638,1
746390,1522215,1
746390,2098904,1
746390,4207984,1
746390,2540711,1
2757027,1064883,1
2619379,1064883,1
714035,1064883,1
3325878,1089937,1
3325878,1958152,1
3325878,3634802,1
3325878,4238620,1
4238620,4665708,1
4238620,1450712,1
4238620,3194667,1
4238620,3388065,1
4238620,2842640,1
4238620,3583361,1
4238620,154505,1
2757027,2785207,1
2619379,2785207,1
2984603,2785207,1
4603833,1803024,1
4603833,1836000,1
4603833,2409591,1
4603833,682662,1
4603833,2193305,1
4603833,4131766,1
4603833,4161782,1
4603833,3784408,1
4603833,547021,1
547021,965050,1
547021,1646260,1
1341138,1687481,1
821120,1687481,1
3638342,1687481,1
1130429,3392126,1
1130429,2177945,1
2177945,4109560,1
2177945,1013167,1
2177945,630871,1
2177945,2328052,1
2177945,4685979,1
2177945,2659178,1
2177945,2071652,1
2177945,111302,1
2177945,4707487,1
1875903,2885102,1
1875903,1038497,1
1875903,376840,1
1875903,4580495,1
1875903,3669117,1
1875903,4283868,1
4283868,359542,1
4283868,1517517,1
4283868,516262,1
4283868,3709347,1
4283868,3729461,1
4333506,275356,1
4333506,2418357,1
4333506,4536910,1
4333506,2982603,1
4333506,353197,1
4333506,2859937,1
4333506,3996343,1
4333506,827766,1
4333506,3543705,1
4333506,2536580,1
4333506,2931743,1
4177865,4356675,1
4177865,399329,1
4177865,1268797,1
1268797,1099135,1
1099135,4445347,1
4445347,3930017,1
3930017,4720169,1
3930017,1967715,1
3930017,1802489,1
3930017,2121362,1
3930017,3200341,1
78652,1073098,1
3170161,1073098,1
24523,3123956,1
24523,1013858,1
24523,632843,1
24523,3043101,1
24523,900352,1
24523,492413,1
24523,2488751,1
24523,4483200,1
24523,478954,1
24523,4069104,1
24523,3329044,1
4333556,4161490,1
4637516,4161490,1
4797491,4161490,1
4618357,524247,1
2072348,524247,1
1457238,524247,1
20388,4079576,1
1537466,1253335,1
2309487,1253335,1
4333556,1253335,1
4722431,991193,1
2899933,4635941,1
2899933,3398570,1
2899933,1223701,1
2899933,409015,1
2899933,1023717,1
2899933,4050603,1
2899933,399490,1
399490,269093,1
399490,4124881,1
399490,767927,1
399490,4648436,1
2250898,3538910,1
2809458,3538910,1
3653599,3882945,1
3882945,3399457,1
3882945,3054229,1
3882945,315658,1
315658,1885285,1
315658,4076163,1
315658,1554237,1
315658,1080662,1
315658,1914928,1
315658,4843359,1
315658,4095102,1
1696837,4759522,1
1710577,4759522,1
4030437,3618164,1
4030437,934706,1
4030437,3984098,1
4030437,241363,1
4030437,2370174,1
4030437,2167140,1
4030437,1171199,1
4030437,868087,1
4030437,768911,1
4030437,4771001,1
4030437,2244259,1
1433583,2069071,1
1433583,1341632,1
1341632,3341003,1
1341632,2259903,1
1341632,223330,1
1341632,2985448,1
1341632,2494896,1
2494896,4180493,1
2494896,2604876,1
2494896,1347048,1
1341632,3414939,1
4743153,3199565,1
4743153,2347718,1
4743153,1299504,1
4743153,1683988,1
4743153,4136800,1
4743153,2041783,1
2041783,4131357,1
2041783,3205799,1
2041783,709848,1
709848,4774466,1
709848,2752875,1
4096612,4259826,1
3467133,4259826,1
437661,4259826,1
635263,606201,1
2387703,606201,1
4358141,1170805,1
4358141,2309487,1
2309487,1659180,1
2309487,1197104,1
2309487,3994116,1
2309487,931980,1
2309487,2687839,1
2309487,965261,1
2309487,2293100,1
2309487,2894,1
2309487,4035675,1
4673870,3448830,1
3247133,3448830,1
2809092,3448830,1
1242131,3913509,0
786719,4688859,0
1772905,94281,0
4080789,4386843,0
4303722,2103452,0
3117320,3214579,0
3433359,3909238,0
4588837,4155920,0
1076608,3144100,0
4261228,960058,0
564010,597366,0
1618235,4613611,0
4033899,4322299,0
3414019,1975932,0
3213322,1579842,0
1432703,4437733,0
4847844,4172492,0
4161235,537629,0
2367937,697764,0
1468993,4846491,0
2497762,3991497,0
3408792,2810974,0
2262636,2658862,0
4824762,1574953,0
3814796,1337259,0
28926,2880517,0
3067420,336224,0
3700627,4078681,0
4279346,370525,0
3911879,541777,0
3939554,4588936,0
2452221,2932978,0
4362776,506399,0
1741185,4756583,0
2898122,2390617,0
2955992,3562218,0
1963235,1700414,0
1821613,3429791,0
1854394,2390753,0
4219715,3163172,0
2112550,2465058,0
3355611,2272598,0
3254161,3682375,0
2071797,875270,0
3871155,2416844,0
145644,3088232,0
226479,2073638,0
3027665,1441533,0
2276843,1050801,0
4308357,3441489,0
3996967,3143876,0
2342163,3754630,0
402665,1295342,0
123860,1542757,0
2073992,3770847,0
1292114,1189012,0
2819314,880456,0
1819869,250137,0
3458359,1177802,0
3258686,2573641,0
340456,1653827,0
4547634,4093479,0
4632340,1805210,0
3226490,105323,0
4465018,1530730,0
2429075,3536463,0
3763492,4332173,0
176774,1055870,0
1070034,4675498,0
4440884,2956184,0
3460470,3910584,0
1950550,1740390,0
1491550,4654857,0
1098741,3184222,0
150171,4157407,0
1320991,3366082,0
4290397,355595,0
1710589,1395921,0
3272526,2833854,0
3539092,225697,0
2149019,2778614,0
1691487,1626203,0
3928359,782839,0
1068926,187618,0
1442258,852454,0
3899194,723181,0
1972819,947127,0
812688,4385383,0
260937,4694199,0
3012988,4280045,0
2109685,2937523,0
3065454,2832099,0
3400719,4836378,0
735485,4077968,0
1434952,1719681,0
3397350,479160,0
3872413,1433501,0
3876972,977825,0
982725,975068,0
3285213,1232305,0
2977605,3748754,0
3055146,426749,0
629031,3762805,0
469149,2529636,0
3821504,3227198,0
1838574,2161079,0
1991059,628569,0
2607838,3781902,0
1760195,2015801,0
3892983,4496830,0
2290322,3634961,0
1823090,1672381,0
2812942,4393208,0
3920749,3130360,0
658228,4767191,0
815315,824971,0
3863311,3711948,0
15031,2707894,0
3325403,2185433,0
2504205,4366504,0
351309,3279699,0
1261694,469373,0
1639572,4806025,0
3722661,2217750,0
3959697,2774083,0
4362368,2618052,0
3969780,4340964,0
2126605,4691181,0
3413576,4254453,0
3885342,1389886,0
2707088,2226291,0
1475828,2586194,0
744203,1151526,0
2390196,3939243,0
3291857,615572,0
3886719,2806205,0
81914,2901888,0
166896,1253081,0
221689,3290884,0
2385163,2879656,0
1287279,281258,0
1418250,3112974,0
4141326,4789707,0
3877598,1543216,0
4355412,1613322,0
3501584,1204783,0
1632166,4644512,0
324481,2040373,0
629031,3986815,0
63869,2465888,0
2651816,3971343,0
1708627,2299644,0
3051460,1933754,0
1184795,3670940,0
4736071,2214523,0
229035,4808747,0
2116589,3275981,0
3403816,3670796,0
3414493,3472798,0
1808218,3502034,0
1780320,2250451,0
551395,145747,0
4717616,567188,0
916282,401726,0
4332173,1898735,0
3019228,147131,0
3605430,3059694,0
4121724,2028569,0
717384,3837519,0
3922391,2480319,0
1576411,404565,0
3101866,2544942,0
3132421,4046265,0
1342144,1666284,0
1517584,2830042,0
609502,3137492,0
1355647,3939243,0
4249861,194555,0
2502918,4633768,0
862645,3972218,0
3549444,1861711,0
136342,2434497,0
871397,4393177,0
1678982,1973544,0
1111179,410706,0
697954,348985,0
955511,2854695,0
594370,3961117,0
4848625,137719,0
2429961,1761388,0
3109437,2689746,0
2303446,63811,0
1296800,4279257,0
4841186,15836,0
4831335,4698566,0
2162773,4136953,0
1950599,4591908,0
3061931,4434400,0
2975035,4812780,0
4426124,4501081,0
419281,2867189,0
4585064,3232049,0
2484424,770211,0
4014664,2388298,0
2584690,855283,0
1237698,1533756,0
1858981,4262760,0
3259421,2760117,0
3997092,1865592,0
1427698,1327905,0
2872451,1337985,0
3480863,4048264,0
2849397,1094048,0
1303065,4261228,0
4731952,1127824,0
3603136,485878,0
1029426,1014245,0
1451230,812688,0
3675420,3751835,0
1006102,920890,0
3663267,4707239,0
4301391,392072,0
3977410,1651908,0
3843931,2257746,0
2037181,1902643,0
500004,440057,0
2648027,4111111,0
3609443,1791000,0
113821,4020896,0
2574561,2461854,0
2302041,930120,0
1896283,3824774,0
2824613,2092343,0
1616921,3789268,0
4167665,2172256,0
2044305,4096963,0
3335722,2213240,0
1772905,4050821,0
1621459,4308357,0
4147471,2018607,0
2645483,1553867,0
3289653,364543,0
2590874,4481571,0
2560508,4822389,0
165165,9849,0
356404,1576600,0
654819,3893884,0
2001992,206959,0
3166930,2072559,0
781665,2041783,0
2134280,347535,0
3130485,3056597,0
1346322,656107,0
2842633,4213940,0
655891,1574563,0
2317831,2544398,0
1574903,1445908,0
487639,1490563,0
1384873,1399874,0
1285504,1924643,0
1200055,3644642,0
1151954,1951358,0
2699583,3878498,0
1564226,2961319,0
2300169,1326251,0
2277340,812874,0
3575349,2391991,0
1527889,2031729,0
2952582,4261799,0
2667547,2063957,0
4435383,1066551,0
4241151,1735883,0
3101866,1614217,0
4284283,3050887,0
4636312,3016330,0
3971343,1738919,0
3280813,636654,0
3293255,3291857,0
2404250,2582288,0
244748,3932876,0
1374250,2119419,0
3212453,73065,0
820951,810316,0
2992994,1145722,0
2289695,2805773,0
2158829,4436661,0
136342,4752378,0
4531767,4360797,0
4855262,1562347,0
4346636,311395,0
2233600,1499966,0
11556,2754404,0
3566384,1708122,0
4796532,2395300,0
3807177,4821000,0
2528288,1458176,0
2713798,374110,0
1601641,3552240,0
4851349,2966397,0
913312,1844402,0
1796497,1726967,0
2605583,2674631,0
4034922,478888,0
3360411,3468189,0
3927240,533242,0
1960965,582943,0
2795446,2662922,0
1183417,3320928,0
1042824,1642249,0
3673862,2590874,0
4219258,1374046,0
3870116,1921037,0
302221,3408934,0
4128817,4367812,0
2223076,3534273,0
463578,4181635,0
2691795,183304,0
2019650,1458030,0
2577369,2248360,0
1311305,3537262,0
740379,4294475,0
4413315,3704813,0
1825885,4346020,0
4598550,4465018,0
1681544,3975258,0
617449,3212453,0
483613,627979,0
2730409,1903703,0
232505,2232197,0
3582520,2588754,0
1530730,880985,0
3228108,1774406,0
4524805,3564448,0
2669627,142496,0
1730504,3939368,0
471095,39963,0
3825585,1538554,0
4042629,1898939,0
206364,3360177,0
4639113,519363,0
3135125,2590481,0
4803824,3215910,0
2342340,4311218,0
1804335,2137219,0
821120,4081554,0
2062461,107505,0
2144206,4708115,0
3650463,1727502,0
3974654,1463250,0
302517,1623769,0
2445651,4323134,0
3134085,4402871,0
511189,4504745,0
3086411,4761165,0
2591962,1652498,0
1304237,2938171,0
4010424,2184895,0
2133666,2578793,0
2720971,2100170,0
2486379,2715796,0
586534,1776839,0
2189930,1494595,0
879050,2836894,0
3722483,2759781,0
1045687,1479328,0
3614221,4207128,0
3857394,2155684,0
4519802,4668578,0
4805157,133167,0
2468519,3763337,0
4579867,1473560,0
4858996,1559381,0
1039233,1209450,0
965599,1255620,0
114610,33167,0
1878047,3627585,0
3747713,4334195,0
3467832,4501907,0
4303789,321607,0
4734898,4446968,0
578881,252017,0
1213332,4110352,0
2562743,1418899,0
600793,3144674,0
2082699,1982286,0
1698111,18797,0
4549162,3781152,0
1615895,2571849,0
745635,3620704,0
273164,3085270,0
3610021,981821,0
3435959,3711007,0
194555,1391027,0
503139,4823990,0
4496155,4717830,0
3322561,1390886,0
2118739,2163256,0
207617,2465888,0
990399,3541658,0
3736211,3024649,0
3503671,4549427,0
519363,2645164,0
111709,2884892,0
454739,1522644,0
2299295,4125302,0
2867097,680787,0
1142650,13421,0
2036718,520845,0
2564360,2310619,0
4254706,2151808,0
551395,426668,0
476461,470000,0
4480570,3369872,0
121827,4030079,0
3552839,1409248,0
769067,2393937,0
699145,3819478,0
3449866,2565044,0
64155,3223920,0
1483796,3129186,0
2146352,21868,0
441146,669195,0
2184928,3120875,0
4492909,949821,0
2027656,4723974,0
2294715,1846616,0
1719385,353855,0
699366,4190470,0
2437946,2648566,0
1131556,3998651,0
3788692,3292454,0
2889310,2112697,0
3440045,1562347,0
3756319,4759184,0
3657395,4420798,0
1418409,4384646,0
21868,1528423,0
4624385,3641626,0
1426503,3270386,0
3976733,550371,0
447070,4028334,0
914590,3449866,0
2329000,556672,0
2604474,3191446,0
135497,2760206,0
3769651,2898003,0
3452192,3547637,0
684241,1004233,0
1804335,3536080,0
2977718,4691181,0
2759332,118589,0
995805,2079281,0
3100345,1664956,0
2373276,2605488,0
61851,3732617,0
2243044,2350099,0
1951945,3777120,0
3887885,407558,0
902412,855121,0
74984,2639142,0
4094780,3164858,0
2836573,610050,0
4552655,1150934,0
240227,3074536,0
636521,2338838,0
4525196,1869214,0
4080789,3058927,0
721572,3458359,0
1574953,1563882,0
4191006,527270,0
2515644,3839879,0
719479,3072308,0
773423,305589,0
1823320,4409924,0
2012118,2962986,0
2420885,4687465,0
657872,1668129,0
330307,4202801,0
3420345,3693302,0
2337276,2281275,0
291369,1062857,0
1206481,3879365,0
2398163,4373282,0
1489660,479306,0
475488,1518506,0
4313642,4519802,0
1258011,704702,0
39963,296151,0
418036,1588917,0
2279021,2231112,0
895301,3244622,0
2008046,1584806,0
2751615,4649026,0
2949813,4252053,0
4110089,2093716,0
2826267,3725026,0
253774,2265601,0
2401531,3692761,0
3268785,3678124,0
4307352,4485368,0
4066452,1197967,0
4483378,2337982,0
1254633,4180743,0
2982118,1962035,0
1139833,962995,0
4848493,2252428,0
2678909,1104012,0
2635308,4444163,0
1932552,4196599,0
3571890,970403,0
2228401,873673,0
4393237,892717,0
1389798,210661,0
1852397,966537,0
3381219,617449,0
2848868,3693634,0
3615588,975720,0
3459341,4371463,0
2169549,480918,0
2298732,2086825,0
2215646,4601925,0
3688251,900671,0
1029425,4403207,0
467667,2462578,0
3501061,203866,0
3341742,1698061,0
332110,1720389,0
1136119,3891865,0
2147896,876862,0
2315729,3795802,0
3599469,1034758,0
2087578,1718608,0
2124735,4021250,0
987645,682825,0
1504786,2876679,0
460702,1989292,0
815236,3068598,0
796367,125872,0
1251307,2309452,0
4004846,283871,0
1457719,1787808,0
165650,1405442,0
2292299,4365098,0
250794,2124036,0
2518490,634724,0
4442661,2551449,0
4207066,225340,0
2411192,2939875,0
4291481,170141,0
2289430,4306675,0
4430043,1787403,0
982693,3810192,0
461221,2077025,0
3779195,1927697,0
4428153,2008669,0
4182402,2939884,0
1247102,4375148,0
3432371,2239380,0
4396298,3049714,0
2682060,2151208,0
4267932,969607,0
3465568,4515907,0
4720880,1153580,0
4579537,912167,0
452521,1519280,0
3606440,2576039,0
293995,4671955,0
4836716,213392,0
3443743,4579537,0
79752,3199588,0
2420760,2514925,0
1065417,2195849,0
2672744,3053000,0
1698620,125210,0
2980915,2018252,0
2900624,2758258,0
4440884,3599469,0
456738,3201913,0
4810124,944112,0
4551336,1685313,0
3217238,3644451,0
2652464,3903971,0
2807728,1022068,0
1118851,1381380,0
4655993,2684614,0
3757336,1928111,0
3189954,17407,0
758829,97628,0
3011952,1667129,0
2391070,1724288,0
1223225,1586849,0
559307,2525590,0
4337645,1766640,0
63811,3847211,0
694203,4091571,0
842270,1607490,0
2430694,4169857,0
4636312,1255900,0
3602943,2706368,0
3492510,4220227,0
4794587,4513538,0
274699,3993055,0
4042899,3573908,0
4274790,2778968,0
4415061,314720,0
2619073,2022348,0
4101407,999647,0
2253326,2411192,0
2680944,3916150,0
3822823,4079207,0
4317319,17660,0
3693450,1731400,0
495504,875238,0
1285815,430869,0
1971020,2068225,0
2777973,400487,0
1630356,4857001,0
2507074,1909257,0
4647259,1846121,0
1191455,4370932,0
1040381,741283,0
4679257,225324,0
1381630,1586530,0
3785790,61633,0
3434251,1190509,0
2404927,723257,0
2369185,3227861,0
3769651,2250383,0
3658186,4451262,0
1149352,2593954,0
3523229,2371507,0
2806299,2520432,0
2983267,556672,0
490440,4768274,0
1183417,3196320,0
3800680,1524739,0
3670434,234164,0
3671241,3507863,0
2188303,3184951,0
76424,711647,0
3323708,4354376,0
603654,1676625,0
4695321,96407,0
3067420,734147,0
3910790,2022904,0
479935,4612494,0
4782926,4776919,0
3914300,4749036,0
807932,2064202,0
1005255,4644277,0
1536921,1860053,0
619186,1826593,0
599949,2672145,0
3922872,2823611,0
994035,3498994,0
1570879,2438138,0
4469906,1462016,0
1658534,2618052,0
482286,2518490,0
2563752,4084244,0
438923,192926,0
463041,4406034,0
1714249,1204618,0
4143090,4312396,0
4439932,4299196,0
2896230,1382845,0
1415607,2848407,0
2607492,1514831,0
372236,4091650,0
3939195,1484675,0
3514200,842454,0
1186044,3354830,0
323480,1004157,0
1690385,1380721,0
1303628,3176098,0
910788,380137,0
382787,1920144,0
3275542,482682,0
3994145,1963235,0
1376490,1094048,0
2958873,725231,0
1924476,4611739,0
4163893,4032122,0
1274342,2810159,0
3835013,3786230,0
3568081,2643635,0
1598290,1295223,0
2499714,2019222,0
4331680,307550,0
4020444,2382007,0
1690261,993398,0
4665969,4093979,0
455162,2704413,0
3187288,3018815,0
4355018,1664043,0
3685355,103287,0
3865894,3115958,0
1779135,927973,0
3507129,3535432,0
3910790,3224610,0
1087301,23990,0
