Source,Sink,Connected
2322867,2989846,1
1719345,2152546,1
1719345,170897,1
1719345,2581104,1
1719345,602455,1
1719345,3191060,1
1719345,190495,1
1719345,4730449,1
1719345,4486882,1
1719345,2323094,1
1719345,2419951,1
1719345,1375705,1
3939380,4376721,1
3939380,46602,1
3939380,400499,1
3939380,2486330,1
3939380,4249702,1
3939380,4787959,1
4787959,4254896,1
4254896,1462877,1
4254896,1806404,1
4254896,3916243,1
4254896,4075200,1
2415668,2061489,1
2415668,2201622,1
2415668,3609221,1
2415668,1721777,1
2415668,236643,1
2415668,463469,1
2415668,53361,1
2415668,2009431,1
2415668,4489726,1
2415668,1969626,1
2415668,4836735,1
3169340,1879094,1
3169340,3584144,1
3169340,1436195,1
3169340,4771966,1
4771966,2684870,1
2684870,3369010,1
3369010,4851622,1
4851622,2333657,1
4851622,3510614,1
4851622,4244104,1
4851622,3230872,1
1776702,3314639,1
1776702,4177743,1
4177743,127610,1
4177743,3229892,1
3229892,2032728,1
2032728,2336299,1
2032728,4445347,1
4445347,3930017,1
4445347,2953525,1
4445347,3583627,1
4445347,2765046,1
3759171,3907040,1
3759171,3610862,1
3759171,2920750,1
2920750,3733363,1
2920750,2972160,1
2920750,4156447,1
2920750,3133576,1
2920750,1491938,1
2920750,1013426,1
2920750,1289611,1
1289611,1500171,1
1678405,3965436,1
1678405,3358359,1
1678405,1369563,1
1678405,2349407,1
1678405,4242403,1
1678405,848911,1
1678405,2989846,1
1678405,3851959,1
1678405,4793283,1
1678405,2433336,1
1678405,2937600,1
4217929,802756,1
4217929,3736628,1
4217929,1273418,1
1273418,2922118,1
1273418,2624567,1
1273418,3337411,1
1273418,2737706,1
1273418,3085216,1
1273418,2129203,1
1273418,3482218,1
1273418,2473627,1
4561995,2007376,1
4561995,1639727,1
4561995,3974467,1
4561995,1890033,1
4561995,1022609,1
4561995,4742171,1
4561995,3140674,1
4561995,3841228,1
3841228,1920244,1
1920244,2503470,1
1920244,4459890,1
4447307,945790,1
4447307,4821944,1
4447307,3970088,1
4447307,3985990,1
4447307,1568982,1
4447307,1336486,1
4447307,2766242,1
4447307,4836965,1
4447307,3024591,1
4447307,4555652,1
4447307,4337154,1
760911,1771113,1
760911,2785817,1
2785817,883042,1
2785817,2345424,1
2785817,733351,1
2785817,179691,1
2785817,1080070,1
2785817,398741,1
2785817,203364,1
2785817,3011545,1
2785817,3779460,1
2145365,3965490,1
3965490,579536,1
579536,2899461,1
2899461,530510,1
2899461,3700131,1
2899461,1486892,1
1486892,4758605,1
1486892,3475561,1
1486892,88513,1
1486892,662193,1
1486892,702119,1
154714,3092395,1
154714,960984,1
154714,383156,1
154714,3351016,1
154714,1299918,1
154714,3865860,1
154714,1362417,1
154714,1368566,1
154714,2769386,1
154714,474561,1
154714,4470185,1
4766814,4308935,1
4766814,33775,1
4766814,4434846,1
4434846,408352,1
4434846,2361983,1
4434846,3777224,1
4434846,1215010,1
4434846,746135,1
4434846,3508657,1
4434846,565730,1
4434846,1046692,1
2071647,1885845,1
1885845,356069,1
356069,2338242,1
356069,588337,1
588337,3722912,1
588337,2668514,1
588337,1393115,1
588337,3799750,1
588337,2131001,1
588337,2980040,1
588337,4447731,1
3824752,3369847,1
3824752,1803856,1
3824752,1099429,1
3824752,2896442,1
3824752,573583,1
3824752,4847322,1
3824752,1292363,1
3824752,3455334,1
3824752,1293293,1
3824752,3524794,1
3824752,4422390,1
2858107,2450890,1
2858107,2048430,1
2858107,2551305,1
2858107,169198,1
2858107,824789,1
824789,1829885,1
824789,4257169,1
824789,271966,1
824789,4624244,1
824789,4685331,1
824789,524619,1
1604735,4148797,1
1604735,4737429,1
4737429,4397519,1
4737429,3955585,1
4737429,4314283,1
4314283,4710798,1
4314283,1362740,1
4314283,3916638,1
3916638,2357542,1
3916638,2869768,1
3916638,4631235,1
1440901,743299,1
1440901,4130400,1
1440901,480519,1
1440901,2517056,1
1440901,1859882,1
1440901,396680,1
1440901,2675604,1
1440901,448262,1
1440901,12547,1
12547,4566427,1
12547,4186535,1
3644551,3177922,1
3644551,3630928,1
3644551,359589,1
3644551,1052340,1
3644551,3328639,1
3644551,3681142,1
3644551,3639736,1
3644551,1107649,1
3644551,3915165,1
3644551,2113667,1
3644551,721993,1
695432,1494734,1
695432,3308410,1
695432,1763493,1
695432,1309732,1
695432,3289891,1
695432,2860788,1
695432,4239729,1
695432,1063779,1
695432,1243234,1
695432,2631629,1
695432,4564362,1
2612363,292445,1
2612363,2886443,1
2612363,4706051,1
2612363,2197192,1
2612363,3057017,1
2612363,169521,1
2612363,2573323,1
2612363,2756968,1
2756968,9679,1
2756968,3265758,1
2756968,1354993,1
3316884,1261249,1
3316884,576608,1
3316884,1732618,1
3316884,4458383,1
3316884,3217412,1
3316884,4153150,1
3316884,3421379,1
3316884,3964428,1
3316884,4791113,1
3316884,238066,1
3316884,3799406,1
2579609,530340,1
2579609,4454175,1
4454175,2302062,1
4454175,247783,1
247783,4636446,1
247783,4053029,1
247783,4832223,1
247783,4593423,1
4593423,1562061,1
1562061,4523057,1
1562061,4091787,1
1834142,2809092,1
2809092,1669146,1
2809092,2240099,1
2809092,3899330,1
2809092,2820284,1
2809092,4233706,1
2809092,2644623,1
2809092,4330249,1
2809092,3972777,1
2809092,4774865,1
2809092,2420523,1
2915489,392504,1
2915489,896167,1
2915489,1651431,1
2915489,4357800,1
2915489,1215301,1
2915489,1212456,1
2915489,4151972,1
2915489,3471817,1
2915489,3069001,1
2915489,1823623,1
2915489,2939875,1
4660393,1228235,1
4660393,2508430,1
4660393,3532947,1
4660393,3476145,1
4660393,4848158,1
4660393,448472,1
4660393,4679924,1
4660393,1202184,1
4660393,1767400,1
4660393,918173,1
4660393,1325198,1
4857001,621674,1
4857001,4826917,1
4857001,2096286,1
4857001,2814994,1
4857001,1300340,1
4857001,348054,1
4857001,1545465,1
4857001,2381373,1
4857001,3685544,1
4857001,3179375,1
4857001,2828151,1
1326251,98186,1
1326251,4264931,1
1326251,3864581,1
1326251,4785531,1
1326251,1687143,1
1326251,2608543,1
1326251,1360648,1
1326251,1200098,1
1326251,583835,1
1326251,544888,1
1326251,328197,1
195757,3573678,1
195757,4684567,1
195757,1268764,1
195757,3306703,1
195757,624854,1
195757,4678414,1
195757,850290,1
195757,2150143,1
195757,3429684,1
195757,546154,1
195757,1472872,1
3603630,2065507,1
3603630,3200395,1
3603630,4001409,1
3603630,48038,1
48038,2242284,1
48038,2545532,1
48038,1114691,1
48038,4280158,1
48038,441093,1
48038,1847529,1
48038,2644807,1
2522287,432352,1
2522287,4857908,1
2522287,2750343,1
2522287,4349861,1
2522287,4260737,1
4260737,634829,1
4260737,2814754,1
2814754,1278013,1
2814754,3670607,1
2814754,1886559,1
1886559,4100575,1
1981615,314338,1
1981615,908780,1
1981615,2429075,1
2429075,4320523,1
2429075,2878560,1
2429075,399878,1
2429075,1657682,1
2429075,1911863,1
2429075,3841865,1
2429075,1770441,1
1770441,2813852,1
425140,2207767,1
425140,36492,1
425140,1062749,1
425140,882977,1
425140,4214808,1
425140,1139920,1
425140,1524638,1
425140,3313467,1
3313467,4776427,1
3313467,3854156,1
3313467,1341632,1
965813,1870476,1
965813,4651632,1
965813,3062334,1
965813,2656184,1
965813,2619627,1
965813,1681437,1
965813,2341730,1
965813,3863811,1
965813,2808035,1
965813,1386114,1
965813,2014158,1
1268923,3177922,1
1268923,4177119,1
1268923,3876887,1
1268923,4247550,1
1268923,1052340,1
1268923,3328639,1
1268923,518537,1
1268923,385932,1
1268923,979317,1
1268923,2460889,1
1268923,100545,1
1309887,3718478,1
1309887,357567,1
1309887,1024865,1
1309887,2945783,1
1309887,1546158,1
1309887,1506473,1
1309887,4307379,1
1309887,4278500,1
1309887,4215601,1
1309887,2013271,1
1309887,3615050,1
3079359,2449105,1
3079359,881551,1
3079359,4456781,1
3079359,4629804,1
3079359,1606297,1
3079359,616046,1
3079359,4035037,1
3079359,2835616,1
3079359,791933,1
3079359,2646857,1
3079359,1218882,1
2956481,575477,1
2956481,4705293,1
2956481,2075910,1
2956481,3427354,1
2956481,1250152,1
2956481,2898081,1
2956481,1623047,1
2956481,4864439,1
2956481,978456,1
2956481,1898001,1
2956481,2531829,1
2735303,2018437,1
2735303,1142890,1
2735303,1463245,1
2735303,3301424,1
2735303,3057614,1
2735303,4615821,1
2735303,4394230,1
2735303,1684932,1
1684932,1627479,1
1684932,3887941,1
1684932,2021996,1
1735883,2533240,1
1735883,4319178,1
1735883,3645952,1
1735883,758104,1
1735883,1750510,1
1735883,4354486,1
1735883,810913,1
1735883,848770,1
1735883,2432660,1
1735883,2785207,1
1735883,4123917,1
3275981,2212219,1
3275981,2277727,1
3275981,154376,1
3275981,2210028,1
3275981,3462235,1
3275981,2743508,1
3275981,2358109,1
3275981,847342,1
3275981,868779,1
3275981,2719720,1
3275981,1666148,1
163021,4422390,1
4422390,2984462,1
4422390,4542321,1
4422390,2075756,1
4422390,2915345,1
2915345,62728,1
2915345,2532669,1
2915345,2147723,1
2915345,2072092,1
2915345,3445749,1
2915345,2972647,1
654545,23392,1
654545,3000846,1
654545,1026694,1
654545,250899,1
654545,4223693,1
654545,4736574,1
4736574,919201,1
919201,2415417,1
919201,2780619,1
919201,3243837,1
919201,664502,1
4611286,4255640,1
4611286,23922,1
4611286,2068855,1
4611286,4230923,1
4611286,629046,1
629046,1027216,1
1027216,1972360,1
1972360,4157028,1
1972360,4213609,1
4213609,2691561,1
4213609,1341632,1
2686174,1794388,1
2686174,253647,1
253647,2276426,1
253647,2068378,1
253647,3794337,1
253647,3725046,1
253647,274959,1
253647,1068012,1
253647,3992313,1
253647,755184,1
253647,4181062,1
3644646,2068606,1
3644646,3105703,1
3644646,3916638,1
3916638,2357542,1
3916638,2869768,1
3916638,4631235,1
3916638,3914692,1
3916638,4110926,1
3916638,933712,1
3916638,2253314,1
3916638,1616445,1
1170664,2493692,1
1170664,3125991,1
1170664,3804237,1
3804237,336553,1
3804237,3457898,1
3804237,3118335,1
3804237,2113143,1
3804237,2756968,1
2756968,9679,1
2756968,3265758,1
2756968,1354993,1
3800305,4170576,1
3800305,2046553,1
2046553,4481385,1
2046553,15502,1
2046553,4434726,1
2046553,2810014,1
2046553,959152,1
2046553,163021,1
163021,4422390,1
4422390,2984462,1
4422390,4542321,1
3464435,728300,1
3464435,1598290,1
1598290,2021008,1
2021008,3439941,1
2021008,1195683,1
2021008,3514305,1
2021008,3034655,1
2021008,2581872,1
2021008,2625644,1
2021008,4390807,1
2021008,3381219,1
1055988,2739060,1
1055988,571738,1
1055988,4784734,1
1055988,2949195,1
1055988,4105834,1
1055988,1944083,1
1055988,1597715,1
1055988,3259496,1
1055988,560665,1
1055988,1106935,1
1106935,3352275,1
3136757,532575,1
3136757,2368576,1
3136757,3697962,1
3136757,1085778,1
3136757,4484084,1
3136757,2661568,1
2661568,2457836,1
2661568,987643,1
2661568,2153551,1
2661568,2193232,1
2661568,3176230,1
56567,454147,1
56567,2615628,1
56567,3621313,1
56567,1860472,1
1860472,2181859,1
1860472,3487024,1
3487024,874654,1
3487024,621279,1
3487024,2890380,1
3487024,2144276,1
3487024,1700189,1
2653433,1690853,1
2653433,4203769,1
2653433,3493146,1
2653433,1067765,1
2653433,1745201,1
2653433,4342767,1
2653433,670172,1
2653433,3229191,1
2653433,3396821,1
2653433,1439805,1
2653433,1533725,1
384254,4651416,1
4651416,758286,1
4651416,4258391,1
4651416,794709,1
4651416,1928385,1
4651416,1180079,1
4651416,197327,1
4651416,4350431,1
4651416,3313750,1
4651416,1529187,1
4651416,1333195,1
1326339,1988566,1
1988566,2979112,1
1988566,2142981,1
1988566,3444208,1
1988566,2562125,1
1988566,4776792,1
1988566,4628244,1
1988566,2071387,1
1988566,2973434,1
1988566,1954938,1
1988566,3234134,1
2112778,2815107,1
2112778,548624,1
2112778,2346344,1
2112778,1743386,1
2112778,3154163,1
2112778,3734452,1
2112778,1069021,1
2112778,3835720,1
2112778,3142076,1
2112778,4352937,1
2112778,1858391,1
4865292,3284049,1
4865292,694764,1
4865292,2736929,1
4865292,968253,1
4865292,1276768,1
4865292,1866410,1
1866410,1688099,1
1866410,2628106,1
2628106,378193,1
378193,2472584,1
2472584,4389575,1
3865877,1905695,1
3865877,1628976,1
3865877,428189,1
3865877,564669,1
3865877,1677024,1
3865877,4706283,1
3865877,3692957,1
3865877,47604,1
3865877,119621,1
3865877,179674,1
3865877,239374,1
3292438,3404000,1
3292438,672582,1
3292438,3414421,1
3292438,206536,1
3292438,2299689,1
3292438,3084955,1
3292438,3714472,1
3292438,4411687,1
3292438,1321945,1
3292438,2038962,1
3292438,2010458,1
1318170,912880,1
1318170,4390757,1
1318170,3898635,1
1318170,3424499,1
1318170,4600828,1
1318170,4604806,1
1318170,2450580,1
1318170,1673211,1
1318170,1264616,1
1318170,4555553,1
1318170,3916638,1
892193,4766725,1
892193,2670473,1
892193,4333556,1
4333556,971180,1
4333556,1693416,1
4333556,4393463,1
4333556,1201981,1
4333556,2377609,1
4333556,845907,1
4333556,450369,1
4333556,2910145,1
1080614,753934,1
1080614,4758700,1
1080614,242742,1
242742,4564601,1
242742,1076285,1
1076285,2644480,1
1076285,55099,1
1076285,3955955,1
3955955,3883025,1
3955955,385658,1
3955955,2178227,1
1514802,2127375,1
1514802,1471459,1
1514802,753505,1
1514802,1192436,1
1514802,4240309,1
1514802,3162900,1
1514802,3630223,1
1514802,487639,1
487639,2167167,1
2167167,491276,1
2167167,1189398,1
3521843,4130869,1
3521843,1398076,1
3521843,3613553,1
3521843,2357925,1
3521843,3176011,1
3521843,621290,1
3521843,4773361,1
3521843,2323646,1
3521843,161548,1
3521843,160310,1
3521843,2838615,1
2932022,4413938,1
2932022,3168459,1
3168459,3086743,1
3168459,1599720,1
1599720,2889850,1
1599720,1062208,1
1599720,1082088,1
1599720,1719681,1
1719681,4636502,1
1719681,1086605,1
1086605,2194084,1
1432887,917232,1
917232,2757027,1
2757027,1877586,1
2757027,4385837,1
2757027,2602321,1
2757027,3162186,1
2757027,3839362,1
2757027,2318830,1
2757027,1921996,1
2757027,4216286,1
2757027,562429,1
2342205,865410,1
865410,2393166,1
865410,2192612,1
865410,2083543,1
865410,3862174,1
865410,3976164,1
3976164,1737080,1
1737080,3712498,1
3712498,3365643,1
3712498,118589,1
3712498,1717157,1
1735998,2037280,1
1735998,1391621,1
1735998,2655935,1
1735998,3445164,1
1735998,3423828,1
1735998,2790879,1
1735998,4114072,1
1735998,2452307,1
1735998,4607502,1
1735998,1424422,1
1735998,1634475,1
1310018,4017658,1
1310018,3059336,1
1310018,4133234,1
1310018,715051,1
1310018,2220067,1
1310018,122421,1
1310018,1643268,1
1310018,4420406,1
1310018,2040279,1
1310018,702667,1
702667,1908949,1
2833751,4031072,1
2833751,2134242,1
2833751,3384023,1
2833751,3540819,1
2833751,4654168,1
2833751,2014998,1
2833751,3312171,1
2833751,2780635,1
2833751,3321324,1
2833751,2941402,1
2833751,3498024,1
1211741,769445,1
769445,2790879,1
769445,3238984,1
769445,4365508,1
769445,4087343,1
769445,4589996,1
4589996,950875,1
4589996,1444562,1
4589996,3262474,1
4589996,3208612,1
4589996,2350444,1
4578655,4365462,1
4578655,1115046,1
4578655,519450,1
4578655,3507894,1
4578655,1520464,1
4578655,1360292,1
4578655,517756,1
4578655,4223686,1
4578655,2642815,1
4578655,550003,1
4578655,1479722,1
2153824,3116573,1
3116573,4492941,1
3116573,2400653,1
3116573,4433395,1
3116573,4828243,1
3116573,168373,1
3116573,326316,1
326316,4252960,1
326316,4108637,1
326316,4253483,1
326316,2276862,1
294239,3021179,1
3021179,4088494,1
4088494,4582358,1
4088494,3340354,1
4088494,1993986,1
4088494,1432519,1
4088494,597729,1
4088494,201039,1
201039,2317417,1
201039,116969,1
201039,942923,1
3538278,2544271,1
2544271,4814001,1
2544271,563467,1
563467,2281747,1
563467,3704281,1
563467,3094859,1
563467,1015078,1
563467,2238143,1
563467,2827788,1
563467,1570603,1
563467,4314440,1
4750696,75064,1
4750696,1496328,1
4750696,4831688,1
4831688,669495,1
669495,2216993,1
669495,843517,1
669495,3835413,1
3835413,1318696,1
3835413,3097103,1
3835413,3889476,1
3835413,3726379,1
2096490,1163560,1
2096490,727764,1
2096490,3927706,1
2096490,4650832,1
2096490,337066,1
2096490,254150,1
2096490,2452173,1
2096490,2748983,1
2096490,1934971,1
2096490,3255218,1
3255218,3122641,1
3341679,802829,1
3341679,3026125,1
3341679,2200333,1
3341679,1810816,1
3341679,4547007,1
3341679,2133243,1
3341679,3268858,1
3341679,3046979,1
3341679,2141406,1
3341679,564669,1
3341679,1462738,1
1432948,1220188,1
1432948,2920750,1
2920750,3733363,1
2920750,2972160,1
2920750,4156447,1
2920750,3133576,1
2920750,1491938,1
2920750,1013426,1
2920750,1289611,1
1289611,1500171,1
1289611,3711578,1
3874174,3478534,1
3874174,2276821,1
3874174,2574545,1
3874174,752988,1
3874174,304633,1
3874174,4402837,1
3874174,3672674,1
3874174,4018508,1
3874174,2308494,1
3874174,652055,1
3874174,2350264,1
1924479,4814379,1
1924479,4087294,1
1924479,74808,1
1924479,3511222,1
3511222,65276,1
3511222,2154002,1
3511222,547041,1
3511222,2810556,1
2810556,1443844,1
2810556,1822675,1
2810556,3645197,1
3300747,3063925,1
3063925,958972,1
3063925,3098781,1
3098781,878151,1
878151,1233876,1
1233876,4162538,1
1233876,3811429,1
1233876,242071,1
1233876,4219715,1
1233876,2933626,1
1233876,75124,1
3046801,2232865,1
3046801,2645499,1
3046801,2910814,1
3046801,2761942,1
3046801,4366270,1
3046801,828821,1
3046801,558877,1
3046801,4290044,1
3046801,3064579,1
3046801,3111759,1
3046801,3335151,1
3259802,1425791,1
3259802,4282415,1
3259802,1378406,1
3259802,3340721,1
3259802,3490536,1
3259802,2758590,1
3259802,1930659,1
3259802,170016,1
3259802,3209,1
3259802,3547971,1
3259802,1273847,1
3136926,4433193,1
3136926,3791127,1
3136926,2885797,1
3136926,2904471,1
3136926,971868,1
3136926,4284204,1
3136926,1703241,1
3136926,3967917,1
3967917,3871557,1
3967917,1467989,1
3967917,60491,1
1072548,3701527,1
1072548,2880760,1
1072548,1927416,1
1072548,4784823,1
1072548,3168995,1
1072548,1941037,1
1072548,1894171,1
1072548,4430084,1
1072548,2777539,1
1072548,2690448,1
1072548,4168430,1
769445,2790879,1
769445,3238984,1
769445,4365508,1
769445,4087343,1
769445,4589996,1
4589996,950875,1
4589996,1444562,1
4589996,3262474,1
4589996,3208612,1
4589996,2350444,1
4589996,4310719,1
3308965,3484838,1
3308965,1166467,1
3308965,1965165,1
3308965,4608290,1
4608290,3822538,1
4608290,3314478,1
3314478,3617600,1
3314478,2048998,1
3314478,2786902,1
3314478,4118254,1
3314478,3229114,1
1285540,293305,1
1285540,2694465,1
1285540,1493506,1
1285540,3491843,1
1285540,2557926,1
1285540,3463527,1
1285540,3037699,1
1285540,865792,1
1285540,3071176,1
1285540,3314848,1
1285540,4003586,1
3997092,3187837,1
3997092,3747465,1
3997092,902813,1
3997092,4371596,1
3997092,417418,1
3997092,3795992,1
3997092,3896691,1
3997092,4126405,1
4126405,2187333,1
4126405,826465,1
4126405,3643306,1
2022832,2413946,1
2022832,3905441,1
2022832,3955090,1
2022832,1290502,1
2022832,4323529,1
2022832,4055476,1
4055476,3689206,1
4055476,208711,1
4055476,4124319,1
4055476,2992618,1
4055476,3860162,1
261556,4449034,1
261556,1086249,1
261556,32650,1
261556,3600625,1
3600625,1928640,1
3600625,293825,1
3600625,773539,1
3600625,2886864,1
3600625,1611968,1
3600625,4683006,1
3600625,957081,1
2760117,1052361,1
2760117,4027941,1
2760117,1821833,1
2760117,2850198,1
2760117,1248299,1
2760117,2462805,1
2760117,4441970,1
2760117,359758,1
2760117,4242744,1
2760117,1635828,1
2760117,3511454,1
4849080,520707,1
4849080,3647342,1
4849080,946164,1
4849080,2612876,1
2612876,3064390,1
2612876,1191915,1
2612876,3047606,1
2612876,3969199,1
3969199,551462,1
3969199,3724405,1
3969199,3573624,1
2604474,3900374,1
2604474,2618969,1
2604474,4126869,1
2604474,3456185,1
2604474,4476349,1
2604474,2105006,1
2604474,4498493,1
2604474,3266828,1
2604474,2223881,1
2223881,3350116,1
2223881,1815845,1
261562,452521,1
452521,228628,1
452521,1988560,1
452521,4029677,1
452521,2107218,1
452521,3604639,1
452521,4598901,1
452521,1746208,1
452521,4719858,1
452521,12467,1
12467,1854093,1
4595137,422506,1
4595137,2737718,1
4595137,1561979,1
4595137,1325537,1
4595137,1926528,1
1926528,3962239,1
1926528,776074,1
1926528,1889941,1
1926528,2001792,1
1926528,1560298,1
1926528,2883343,1
2342340,3577660,1
2342340,4375232,1
2342340,2232939,1
2342340,4320609,1
2342340,3255842,1
2342340,958200,1
2342340,16128,1
2342340,2420488,1
2342340,1017539,1
2342340,4750405,1
2342340,4456569,1
4308422,1714852,1
4308422,587552,1
4308422,4120770,1
4308422,2330194,1
4308422,2673081,1
2673081,2688070,1
2673081,3304144,1
2673081,3119002,1
2673081,2167312,1
2673081,518374,1
2673081,2547252,1
2497998,4781298,1
4781298,126882,1
4781298,253647,1
253647,2276426,1
253647,2068378,1
253647,3794337,1
253647,3725046,1
253647,274959,1
253647,1068012,1
253647,3992313,1
253647,755184,1
3202510,827766,1
3202510,3769102,1
3202510,4685118,1
3202510,441166,1
3202510,3835278,1
3202510,3515349,1
3202510,3082846,1
3202510,2757004,1
3202510,3541198,1
3202510,1795880,1
3202510,3139670,1
4283855,1514822,1
4283855,1025283,1
1025283,131689,1
1025283,1339761,1
1025283,165342,1
165342,727535,1
727535,321658,1
727535,3691155,1
727535,1299015,1
1299015,468003,1
1299015,3210520,1
1711569,1497756,1
1711569,2929816,1
1711569,4043972,1
4043972,4344614,1
4043972,296481,1
4043972,2303263,1
4043972,3905819,1
4043972,1602251,1
4043972,4612028,1
4043972,2622395,1
4043972,34394,1
2973142,276096,1
276096,1827210,1
276096,3058985,1
276096,1186533,1
276096,3315559,1
276096,703658,1
276096,1430863,1
276096,4363362,1
276096,3513241,1
276096,4240934,1
276096,2130412,1
982493,616239,1
982493,4033568,1
982493,1755023,1
982493,529972,1
982493,767186,1
982493,4301875,1
982493,1695229,1
982493,1697295,1
982493,619873,1
982493,2180815,1
982493,884134,1
3694046,786010,1
3694046,3675391,1
3694046,2511905,1
3694046,1016290,1
3694046,3810622,1
3694046,169009,1
169009,1049507,1
169009,156232,1
169009,2517143,1
169009,1324555,1
169009,3829290,1
7648,4737429,1
4737429,4397519,1
4737429,3955585,1
4737429,4314283,1
4314283,4710798,1
4314283,1362740,1
4314283,3916638,1
3916638,2357542,1
3916638,2869768,1
3916638,4631235,1
3916638,3914692,1
933347,1287088,1
933347,912062,1
933347,3908862,1
933347,3429632,1
933347,2380118,1
933347,2237087,1
933347,4673872,1
4673872,314968,1
4673872,4576558,1
4673872,3753534,1
4673872,2104971,1
785893,814560,1
814560,1372302,1
814560,4477284,1
814560,2662446,1
2662446,1077433,1
2662446,1911746,1
2662446,3914072,1
2662446,1080981,1
2662446,155341,1
155341,2307661,1
155341,2470307,1
4472299,192842,1
4472299,1894812,1
4472299,3630928,1
4472299,3003838,1
4472299,2234178,1
4472299,3748682,1
4472299,1760504,1
4472299,2882833,1
2882833,4119229,1
2882833,4271124,1
2882833,2444186,1
4054509,1607904,1
4054509,3960767,1
4054509,1284149,1
4054509,1409796,1
4054509,2418869,1
4054509,556975,1
4054509,1776573,1
1776573,1333051,1
1333051,1666005,1
1333051,419540,1
1333051,991226,1
3440116,607007,1
3440116,2455231,1
3440116,1646707,1
3440116,4123791,1
3440116,1630271,1
3440116,148404,1
3440116,2929468,1
3440116,14293,1
3440116,2598995,1
3440116,3946669,1
3440116,3019268,1
2022904,3029357,1
2022904,4710410,1
2022904,360914,1
2022904,2621592,1
2022904,245205,1
2022904,4305638,1
2022904,3184220,1
2022904,469005,1
2022904,1918967,1
2022904,1221634,1
2022904,808164,1
2629112,770373,1
770373,1458633,1
770373,165195,1
770373,3797553,1
770373,4467394,1
770373,3544753,1
770373,396209,1
770373,3015234,1
770373,690521,1
770373,4002201,1
770373,1401266,1
810494,2367494,1
810494,2715075,1
810494,4469230,1
810494,1011577,1
810494,1654839,1
810494,3230897,1
810494,4689803,1
810494,2766639,1
810494,2513027,1
810494,3969199,1
3969199,551462,1
3292676,3995041,1
3292676,477357,1
477357,3799101,1
477357,801658,1
477357,4329139,1
477357,1886319,1
477357,3535209,1
477357,3214502,1
477357,2450686,1
477357,4770597,1
477357,2284735,1
1072647,2059131,1
1072647,1718156,1
1072647,156392,1
1072647,2361977,1
1072647,1854140,1
1072647,2035366,1
1072647,1898491,1
1072647,3145215,1
1072647,3815125,1
1072647,4180275,1
1072647,1728650,1
2940424,1179779,1
2940424,1765009,1
2940424,1462407,1
2940424,2743403,1
2940424,2374378,1
2940424,4338068,1
2940424,2347397,1
2940424,4162474,1
2940424,4442326,1
2940424,2022852,1
2940424,2160288,1
1637898,3999323,1
1637898,895128,1
1637898,1690853,1
1637898,3804111,1
1637898,4346110,1
1637898,573723,1
573723,3016449,1
573723,2683028,1
2683028,101049,1
101049,4586814,1
101049,297829,1
4857356,1300160,1
4857356,3430488,1
3430488,3152728,1
3430488,2977881,1
3430488,3266515,1
3430488,4326164,1
3430488,3562928,1
3430488,434393,1
3430488,3930944,1
4857356,1529484,1
4857356,2018668,1
654860,40602,1
654860,3738649,1
654860,4124980,1
654860,2051349,1
654860,4717632,1
654860,588337,1
588337,3722912,1
588337,2668514,1
588337,1393115,1
588337,3799750,1
588337,2131001,1
2326042,3132416,1
3132416,902896,1
3132416,2183245,1
3132416,550924,1
3132416,4102663,1
3132416,4686965,1
3132416,1733609,1
3132416,791581,1
3132416,4277340,1
3132416,3358359,1
3132416,186835,1
1351195,4558335,1
1351195,3946591,1
1351195,3286229,1
1351195,3032362,1
1351195,670477,1
1351195,3549901,1
3549901,731035,1
3549901,2892810,1
3549901,1666166,1
3549901,1172800,1
3549901,3406361,1
3481117,2195681,1
3481117,2340298,1
3481117,132289,1
3481117,1881263,1
3481117,4185,1
4185,3669478,1
4185,3258425,1
4185,979443,1
4185,490590,1
4185,3529956,1
4185,3113584,1
2850334,3105153,1
2850334,462981,1
2850334,1995082,1
2850334,3177906,1
2850334,780586,1
2850334,6739,1
2850334,1604235,1
2850334,2189629,1
2850334,1174838,1
2850334,4531283,1
2850334,2704122,1
851486,922995,1
851486,1732332,1
851486,2122384,1
851486,1453924,1
851486,2283990,1
851486,3464435,1
3464435,728300,1
3464435,1598290,1
1598290,2021008,1
2021008,3439941,1
2021008,1195683,1
286240,3567300,1
286240,4502484,1
286240,3070857,1
286240,3201512,1
286240,1160124,1
286240,3861677,1
286240,2965455,1
286240,380593,1
286240,4093908,1
286240,3089116,1
286240,2102696,1
4152864,94321,1
94321,3339792,1
3339792,4374481,1
3339792,933487,1
933487,2619789,1
933487,1448487,1
933487,4085623,1
4085623,3532708,1
4085623,3357653,1
4085623,1985913,1
4085623,3058894,1
1981993,1056666,1
1981993,4038451,1
1981993,1907280,1
1981993,1273471,1
1981993,2919345,1
1981993,1709387,1
1981993,1249011,1
1981993,3015234,1
1981993,2063085,1
1981993,2984603,1
2984603,3308934,1
1629739,652104,1
1629739,4110638,1
1629739,283694,1
1629739,1940933,1
1629739,3827355,1
1629739,2806721,1
2806721,2625870,1
2806721,2253090,1
2806721,3956245,1
2806721,1242191,1
2806721,2077075,1
2481712,2100410,1
2481712,631398,1
2481712,4158191,1
2481712,1748816,1
2481712,1192178,1
2481712,4765670,1
2481712,3593096,1
2481712,3656084,1
2481712,423183,1
2481712,2349906,1
2481712,3266988,1
2506289,3253842,1
2506289,1242327,1
2506289,3613426,1
